model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,raw,47,6.0,0.127659574468,0.002920423158,0.125518185001,0.12473915131
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,47,6.0,0.127659574468,0.119656976108,0.104707987657,0.054457177681
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,raw,5,2.0,0.4,0.014788219729,0.388428191707,0.385211780271
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,5,2.0,0.4,0.21737254778,0.27075147533,0.255142542102
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,residual,raw,42,4.0,0.095238095238,0.001507590233,0.094219374678,0.093730505005
PACE,human,seed_4,drug,base,0.9,0.1,0.2,validation,residual,calibrated,42,4.0,0.095238095238,0.108024169956,0.084940905791,0.030566062869
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,candidate,raw,91,19.0,0.208791208791,0.003420627495,0.206724318917,0.205370581296
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,candidate,calibrated,91,19.0,0.208791208791,0.111895609291,0.167796053251,0.115341918677
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,deferred,raw,9,2.0,0.222222222222,0.022083021221,0.211335495635,0.200139201002
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,deferred,calibrated,9,2.0,0.222222222222,0.216071352193,0.168832642302,0.125911453585
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,residual,raw,82,17.0,0.207317073171,0.001372315989,0.206218214155,0.205944757182
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,residual,calibrated,82,17.0,0.207317073171,0.100461686289,0.167682281282,0.127326302066
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,raw,47,6.0,0.127659574468,0.002920423158,0.125518185001,0.12473915131
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,47,6.0,0.127659574468,0.119656976108,0.104707987657,0.054457177681
