model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,20,0.119047619048,6.0,0.3,0.091666666667
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,6,0.035714285714,2.0,0.333333333333,0.125
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,136,0.809523809524,22.0,0.161764705882,-0.046568627451
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,6,0.035714285714,5.0,0.833333333333,0.625
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,source_train,all,168,1.0,35.0,0.208333333333,0.0
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,source_train,both_unseen,168,1.0,35.0,0.208333333333,0.0
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,all,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,18,0.12,6.0,0.333333333333,0.113333333333
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,5,0.033333333333,2.0,0.4,0.18
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,122,0.813333333333,21.0,0.172131147541,-0.047868852459
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,5,0.033333333333,4.0,0.8,0.58
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,source_train,all,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,source_train,both_unseen,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,all,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,3,0.088235294118,0.0,0.0,-0.058823529412
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,30,0.882352941176,1.0,0.033333333333,-0.025490196078
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.029411764706,1.0,1.0,0.941176470588
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,source_train,all,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,source_train,both_unseen,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,all,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,3,0.1,0.0,0.0,-0.033333333333
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,26,0.866666666667,0.0,0.0,-0.033333333333
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.033333333333,1.0,1.0,0.966666666667
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,source_train,all,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,source_train,both_unseen,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,all,168,1.0,35.0,0.208333333333,0.0
