model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226883444649,0.036601339761,812,81,731,83.0,0.113543091655,0.624851256879,0.174789411804,146,29.0,0.198630136986,1.749381085988,0.349397590361,0.495327102804,0.907692307692,0.021235399348,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226544569221,0.03652426339,812,81,731,83.0,0.113543091655,0.624739699539,0.174521087218,146,29.0,0.198630136986,1.749381085988,0.349397590361,0.495327102804,0.907692307692,0.021235399348,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.217138963983,0.043637110063,812,81,731,83.0,0.113543091655,0.659266696415,0.185037854968,146,26.0,0.178082191781,1.568410628817,0.313253012048,0.467289719626,0.902564102564,0.016107194219,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.17880310076,0.040919027449,812,81,731,83.0,0.113543091655,0.588446378105,0.145769418918,146,17.0,0.116438356164,1.025499257303,0.204819277108,0.383177570093,0.887179487179,0.000722578835,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,812,81,731,83.0,0.113543091655,0.623103525212,0.179318796464,146,32.0,0.219178082192,1.930351543159,0.385542168675,0.523364485981,0.912820512821,0.026363604476,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,812,81,731,83.0,0.113543091655,0.529795106351,0.120195137595,146,16.0,0.109589041096,0.965175771579,0.192771084337,0.373831775701,0.88547008547,-0.000986822875,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,812,81,731,83.0,0.113543091655,0.514428082701,0.116550567857,146,19.0,0.130136986301,1.146146228751,0.228915662651,0.401869158879,0.890598290598,0.004141382254,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.154075181671,0.023668544174,812,81,731,83.0,0.113543091655,0.567743195002,0.13799835853,146,20.0,0.13698630137,1.206469714474,0.240963855422,0.411214953271,0.892307692308,0.005850783963,227,0.279556650246
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,224,22,202,23.0,0.113861386139,0.619383045907,0.203211419395,40,8.0,0.2,1.75652173913,0.347826086957,0.444444444444,0.907407407407,0.021268793546,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,224,22,202,23.0,0.113861386139,0.725771192616,0.295956925625,40,9.0,0.225,1.976086956522,0.391304347826,0.481481481481,0.913580246914,0.027441633052,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,224,22,202,23.0,0.113861386139,0.725771192616,0.295956925625,40,9.0,0.225,1.976086956522,0.391304347826,0.481481481481,0.913580246914,0.027441633052,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.837260140879,0.403232338637,40,16.0,0.4,3.513043478261,0.695652173913,0.740740740741,0.956790123457,0.070651509595,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.837260140879,0.38412121497,40,15.0,0.375,3.29347826087,0.652173913043,0.703703703704,0.950617283951,0.064478670089,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,224,22,202,23.0,0.113861386139,0.619383045907,0.203211419395,40,8.0,0.2,1.75652173913,0.347826086957,0.444444444444,0.907407407407,0.021268793546,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,224,22,202,23.0,0.113861386139,0.438426038377,0.10076573655,40,1.0,0.025,0.219565217391,0.04347826087,0.185185185185,0.864197530864,-0.021941082997,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,224,22,202,23.0,0.113861386139,0.420816128249,0.097265252117,40,2.0,0.05,0.439130434783,0.086956521739,0.222222222222,0.87037037037,-0.015768243491,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.835316978382,0.412746179411,40,18.0,0.45,3.952173913043,0.782608695652,0.814814814815,0.969135802469,0.082997188608,62,0.276785714286
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty,primary,complete,calibrated_error_risk,0.225022815913,0.045754219892,812,81,731,83.0,0.113543091655,0.605533244087,0.185504029862,219,40.0,0.182648401826,1.608626285966,0.481927710843,0.598130841121,0.916015625,0.029558716655,300,0.369458128079
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226883444649,0.036601339761,812,81,731,83.0,0.113543091655,0.624851256879,0.174789411804,219,38.0,0.173515981735,1.528194971667,0.457831325301,0.579439252336,0.912109375,0.025652466655,300,0.369458128079
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226544569221,0.03652426339,812,81,731,83.0,0.113543091655,0.624739699539,0.174521087218,219,38.0,0.173515981735,1.528194971667,0.457831325301,0.579439252336,0.912109375,0.025652466655,300,0.369458128079
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.217138963983,0.043637110063,812,81,731,83.0,0.113543091655,0.659266696415,0.185037854968,219,36.0,0.164383561644,1.447763657369,0.433734939759,0.560747663551,0.908203125,0.021746216655,300,0.369458128079
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.17880310076,0.040919027449,812,81,731,83.0,0.113543091655,0.588446378105,0.145769418918,219,29.0,0.132420091324,1.166254057325,0.349397590361,0.495327102804,0.89453125,0.008074341655,300,0.369458128079
