model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,45,179,19.0,0.106145251397,0.829605263158,0.467303916516,9,5.0,0.555555555556,5.233918128655,0.263157894737,0.481481481481,0.917647058824,0.02379231022,54,0.241071428571,uncertainty_support,False,one_standard_error,0.611513157895,0.218092105263,0.212066860991,0.255237055525,0.222222222222,0.333333333333,2.093567251462,3.140350877193,0.105263157895,0.157894736842,0.37037037037,0.111111111111,0.9,0.017647058824,0.006145251397,0.017647058824
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,45,179,19.0,0.106145251397,0.829605263158,0.467303916516,18,9.0,0.5,4.710526315789,0.473684210526,0.62962962963,0.937888198758,0.044033450154,63,0.28125,uncertainty_support,False,one_standard_error,0.611513157895,0.218092105263,0.212066860991,0.255237055525,0.222222222222,0.277777777778,2.093567251462,2.616959064327,0.210526315789,0.263157894737,0.444444444444,0.185185185185,0.906832298137,0.031055900621,0.012977549533,0.031055900621
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,45,179,19.0,0.106145251397,0.829605263158,0.467303916516,36,12.0,0.333333333333,3.140350877193,0.631578947368,0.740740740741,0.951048951049,0.057194202446,81,0.361607142857,uncertainty_support,False,one_standard_error,0.611513157895,0.218092105263,0.212066860991,0.255237055525,0.222222222222,0.111111111111,2.093567251462,1.046783625731,0.421052631579,0.210526315789,0.592592592593,0.148148148148,0.923076923077,0.027972027972,0.029222174474,0.027972027972
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,45,179,19.0,0.106145251397,0.829605263158,0.467303916516,54,14.0,0.259259259259,2.442495126706,0.736842105263,0.814814814815,0.96,0.066145251397,99,0.441964285714,uncertainty_support,False,one_standard_error,0.611513157895,0.218092105263,0.212066860991,0.255237055525,0.185185185185,0.074074074074,1.744639376218,0.697855750487,0.526315789474,0.210526315789,0.666666666667,0.148148148148,0.928,0.032,0.034145251397,0.032
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,18,167,16.0,0.095808383234,0.836092715232,0.388021515885,8,4.0,0.5,5.21875,0.25,0.4,0.924528301887,0.02033668512,26,0.140540540541,uncertainty_support,False,one_standard_error,0.576158940397,0.259933774834,0.178812005159,0.209209510726,0.25,0.25,2.609375,2.609375,0.125,0.125,0.3,0.1,0.911949685535,0.012578616352,0.007758068768,0.012578616352
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,18,167,16.0,0.095808383234,0.836092715232,0.388021515885,17,8.0,0.470588235294,4.911764705882,0.5,0.6,0.946666666667,0.0424750499,35,0.189189189189,uncertainty_support,False,one_standard_error,0.576158940397,0.259933774834,0.178812005159,0.209209510726,0.235294117647,0.235294117647,2.455882352941,2.455882352941,0.25,0.25,0.4,0.2,0.92,0.026666666667,0.015808383234,0.026666666667
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,18,167,16.0,0.095808383234,0.836092715232,0.388021515885,33,10.0,0.30303030303,3.162878787879,0.625,0.7,0.955223880597,0.051032263831,51,0.275675675676,uncertainty_support,False,one_standard_error,0.576158940397,0.259933774834,0.178812005159,0.209209510726,0.212121212121,0.090909090909,2.214015151515,0.948863636364,0.4375,0.1875,0.55,0.15,0.932835820896,0.022388059701,0.028644204129,0.022388059701
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,18,167,16.0,0.095808383234,0.836092715232,0.388021515885,50,12.0,0.24,2.505,0.75,0.8,0.965811965812,0.061620349045,68,0.367567567568,uncertainty_support,False,one_standard_error,0.576158940397,0.259933774834,0.178812005159,0.209209510726,0.16,0.08,1.67,0.835,0.5,0.25,0.6,0.2,0.931623931624,0.034188034188,0.027432314857,0.034188034188
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,37,148,11.0,0.074324324324,0.789648307896,0.295865583131,7,3.0,0.428571428571,5.766233766234,0.272727272727,0.6,0.943262411348,0.017586735672,44,0.237837837838,uncertainty_support,False,one_standard_error,0.448573324486,0.341074983411,0.084862161194,0.211003421937,0.0,0.428571428571,0.0,5.766233766234,0.0,0.272727272727,0.45,0.15,0.921985815603,0.021276595745,-0.003689860073,0.021276595745
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,185,37,148,11.0,0.074324324324,0.789648307896,0.295865583131,15,4.0,0.266666666667,3.587878787879,0.363636363636,0.65,0.947368421053,0.021692745377,52,0.281081081081,uncertainty_support,False,one_standard_error,0.448573324486,0.341074983411,0.084862161194,0.211003421937,0.133333333333,0.133333333333,1.793939393939,1.793939393939,0.181818181818,0.181818181818,0.55,0.1,0.932330827068,0.015037593985,0.006655151392,0.015037593985
