split,group_axis,added_component,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
validation,drug,legacy_support_after_native,delta_validation_fold_mean_auprc,36,9,-0.00737,0.388889,-0.052216,0.023548
validation,drug,legacy_support_after_native,delta_error_detection_auprc,36,9,-0.004213,0.472222,-0.03814,0.023418
validation,drug,legacy_support_after_native,delta_review_lift,36,9,-0.053714,0.361111,-0.485902,0.215602
validation,drug,legacy_support_after_native,delta_retained_accuracy_gain_vs_residual,36,9,-0.000378,0.388889,-0.011798,0.00761
validation,drug,native_source_domain_support,delta_validation_fold_mean_auprc,36,9,0.118368,0.944444,0.064816,0.182707
validation,drug,native_source_domain_support,delta_error_detection_auprc,36,9,0.115548,0.888889,0.062725,0.188368
validation,drug,native_source_domain_support,delta_review_lift,36,9,0.586309,0.861111,0.237704,1.003835
validation,drug,native_source_domain_support,delta_retained_accuracy_gain_vs_residual,36,9,0.019695,0.861111,0.008126,0.031514
validation,drug,native_source_domain_support_after_fit,delta_validation_fold_mean_auprc,36,9,0.074246,0.638889,0.015425,0.140936
validation,drug,native_source_domain_support_after_fit,delta_error_detection_auprc,36,9,0.074745,0.722222,0.016204,0.152629
validation,drug,native_source_domain_support_after_fit,delta_review_lift,36,9,0.328679,0.444444,0.013174,0.697278
validation,drug,native_source_domain_support_after_fit,delta_retained_accuracy_gain_vs_residual,36,9,0.008838,0.444444,0.001556,0.017234
validation,drug,native_support_after_legacy,delta_validation_fold_mean_auprc,36,9,-0.012184,0.444444,-0.042908,0.017764
validation,drug,native_support_after_legacy,delta_error_detection_auprc,36,9,-0.001005,0.527778,-0.040731,0.038279
validation,drug,native_support_after_legacy,delta_review_lift,36,9,-0.133899,0.444444,-0.460339,0.142648
validation,drug,native_support_after_legacy,delta_retained_accuracy_gain_vs_residual,36,9,-0.000968,0.444444,-0.007824,0.006059
validation,drug,prior,delta_validation_fold_mean_auprc,36,9,0.060991,0.694444,0.01445,0.116797
validation,drug,prior,delta_error_detection_auprc,36,9,0.045123,0.666667,0.00202,0.101983
validation,drug,prior,delta_review_lift,36,9,0.247626,0.611111,-0.022759,0.591731
validation,drug,prior,delta_retained_accuracy_gain_vs_residual,36,9,0.009248,0.611111,0.000662,0.01937
validation,drug,prior_after_empirical_support,delta_validation_fold_mean_auprc,36,9,-0.00144,0.305556,-0.0395,0.038982
validation,drug,prior_after_empirical_support,delta_error_detection_auprc,36,9,0.025334,0.388889,-0.025157,0.086366
validation,drug,prior_after_empirical_support,delta_review_lift,36,9,0.016285,0.388889,-0.296327,0.404802
validation,drug,prior_after_empirical_support,delta_retained_accuracy_gain_vs_residual,36,9,0.001186,0.361111,-0.00649,0.010552
validation,drug,source_domain_support,delta_validation_fold_mean_auprc,36,9,0.14665,0.916667,0.073228,0.239708
validation,drug,source_domain_support,delta_error_detection_auprc,36,9,0.115548,0.916667,0.059461,0.17831
validation,drug,source_domain_support,delta_review_lift,36,9,0.859495,0.861111,0.283801,1.649221
validation,drug,source_domain_support,delta_retained_accuracy_gain_vs_residual,36,9,0.023636,0.861111,0.010431,0.036746
validation,drug,target_sequence_support,delta_validation_fold_mean_auprc,36,9,0.023229,0.472222,-0.020149,0.076887
validation,drug,target_sequence_support,delta_error_detection_auprc,36,9,0.050217,0.527778,-0.012698,0.139705
validation,drug,target_sequence_support,delta_review_lift,36,9,0.032119,0.361111,-0.212874,0.282135
validation,drug,target_sequence_support,delta_retained_accuracy_gain_vs_residual,36,9,0.001669,0.388889,-0.005568,0.008603
validation,target,combined_empirical_support,delta_validation_fold_mean_auprc,39,9,0.060264,0.74359,-0.050149,0.174379
validation,target,combined_empirical_support,delta_error_detection_auprc,39,9,0.055008,0.692308,-0.026138,0.144182
validation,target,combined_empirical_support,delta_review_lift,39,9,0.14146,0.589744,-0.719991,0.855181
validation,target,combined_empirical_support,delta_retained_accuracy_gain_vs_residual,39,9,0.003095,0.589744,-0.016459,0.018712
validation,target,empirical_support,delta_validation_fold_mean_auprc,39,9,0.065006,0.717949,-0.056931,0.175085
validation,target,empirical_support,delta_error_detection_auprc,39,9,0.067919,0.692308,-0.022504,0.161203
validation,target,empirical_support,delta_review_lift,39,9,0.23493,0.615385,-0.637601,0.937822
validation,target,empirical_support,delta_retained_accuracy_gain_vs_residual,39,9,0.00703,0.615385,-0.013759,0.024978
validation,target,empirical_support_after_prior,delta_validation_fold_mean_auprc,39,9,0.037645,0.487179,-0.039004,0.134945
validation,target,empirical_support_after_prior,delta_error_detection_auprc,39,9,0.060793,0.564103,-0.009855,0.150401
validation,target,empirical_support_after_prior,delta_review_lift,39,9,0.115442,0.487179,-0.432327,0.693314
validation,target,empirical_support_after_prior,delta_retained_accuracy_gain_vs_residual,39,9,0.002712,0.461538,-0.010082,0.014877
validation,target,fit_support,delta_validation_fold_mean_auprc,39,9,0.030623,0.512821,-0.006529,0.078591
validation,target,fit_support,delta_error_detection_auprc,39,9,0.024575,0.615385,-0.005684,0.056628
validation,target,fit_support,delta_review_lift,39,9,0.119142,0.589744,-0.11293,0.361709
validation,target,fit_support,delta_retained_accuracy_gain_vs_residual,39,9,0.00454,0.538462,-0.005112,0.017033
validation,target,fit_support_after_legacy_source_domain,delta_validation_fold_mean_auprc,39,9,0.001656,0.512821,-0.028435,0.03279
validation,target,fit_support_after_legacy_source_domain,delta_error_detection_auprc,39,9,0.011912,0.538462,-0.012606,0.036575
validation,target,fit_support_after_legacy_source_domain,delta_review_lift,39,9,-0.178506,0.410256,-0.642232,0.195869
validation,target,fit_support_after_legacy_source_domain,delta_retained_accuracy_gain_vs_residual,39,9,-0.003537,0.384615,-0.015959,0.008951
validation,target,fit_support_after_native_source_domain,delta_validation_fold_mean_auprc,39,9,-0.019029,0.333333,-0.045162,0.006841
validation,target,fit_support_after_native_source_domain,delta_error_detection_auprc,39,9,-0.002097,0.410256,-0.028738,0.023764
validation,target,fit_support_after_native_source_domain,delta_review_lift,39,9,-0.015764,0.333333,-0.172759,0.15073
validation,target,fit_support_after_native_source_domain,delta_retained_accuracy_gain_vs_residual,39,9,-0.001491,0.358974,-0.007996,0.005376
validation,target,legacy_empirical_support,delta_validation_fold_mean_auprc,39,9,0.053965,0.794872,-0.032325,0.137339
validation,target,legacy_empirical_support,delta_error_detection_auprc,39,9,0.043448,0.692308,-0.020429,0.112865
validation,target,legacy_empirical_support,delta_review_lift,39,9,0.21879,0.641026,-0.665088,0.927819
validation,target,legacy_empirical_support,delta_retained_accuracy_gain_vs_residual,39,9,0.005792,0.641026,-0.015854,0.025537
validation,target,legacy_source_domain_support_after_fit,delta_validation_fold_mean_auprc,39,9,0.023341,0.692308,-0.072079,0.105175
validation,target,legacy_source_domain_support_after_fit,delta_error_detection_auprc,39,9,0.018873,0.589744,-0.060847,0.0963
validation,target,legacy_source_domain_support_after_fit,delta_review_lift,39,9,0.099648,0.538462,-0.745262,0.812959
validation,target,legacy_source_domain_support_after_fit,delta_retained_accuracy_gain_vs_residual,39,9,0.001253,0.538462,-0.020859,0.022957
validation,target,legacy_support_after_native,delta_validation_fold_mean_auprc,39,9,-0.004742,0.384615,-0.028719,0.020548
validation,target,legacy_support_after_native,delta_error_detection_auprc,39,9,-0.01291,0.358974,-0.02873,0.002898
validation,target,legacy_support_after_native,delta_review_lift,39,9,-0.09347,0.230769,-0.23253,0.038461
validation,target,legacy_support_after_native,delta_retained_accuracy_gain_vs_residual,39,9,-0.003935,0.230769,-0.008787,0.000403
validation,target,native_source_domain_support,delta_validation_fold_mean_auprc,39,9,0.084035,0.74359,-0.041508,0.196572
validation,target,native_source_domain_support,delta_error_detection_auprc,39,9,0.070016,0.666667,-0.027607,0.171869
validation,target,native_source_domain_support,delta_review_lift,39,9,0.250694,0.564103,-0.664163,0.985444
validation,target,native_source_domain_support,delta_retained_accuracy_gain_vs_residual,39,9,0.008521,0.564103,-0.014753,0.028184
validation,target,native_source_domain_support_after_fit,delta_validation_fold_mean_auprc,39,9,0.034382,0.666667,-0.090031,0.133112
validation,target,native_source_domain_support_after_fit,delta_error_detection_auprc,39,9,0.043344,0.615385,-0.064204,0.142412
validation,target,native_source_domain_support_after_fit,delta_review_lift,39,9,0.115788,0.487179,-0.736628,0.826547
validation,target,native_source_domain_support_after_fit,delta_retained_accuracy_gain_vs_residual,39,9,0.002491,0.512821,-0.018837,0.022451
validation,target,native_support_after_legacy,delta_validation_fold_mean_auprc,39,9,0.006299,0.358974,-0.037685,0.068043
