model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,3,0.022727,0.0,0.0,-0.068182
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,source_train,all,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,source_train,both_unseen,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,all,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,76,0.644068,1.0,0.013158,-0.054639
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,3,0.025424,1.0,0.333333,0.265537
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,37,0.313559,6.0,0.162162,0.094366
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,2,0.016949,0.0,0.0,-0.067797
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,source_train,all,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,source_train,both_unseen,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,all,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,100,0.632911,3.0,0.03,-0.058608
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,1,0.006329,1.0,1.0,0.911392
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,54,0.341772,10.0,0.185185,0.096578
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.018987,0.0,0.0,-0.088608
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,source_train,all,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,all,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,87,0.617021,1.0,0.011494,-0.059428
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,1,0.007092,1.0,1.0,0.929078
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,50,0.35461,8.0,0.16,0.089078
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,3,0.021277,0.0,0.0,-0.070922
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,source_train,all,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,all,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,83,0.628788,1.0,0.012048,-0.056134
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,2,0.015152,1.0,0.5,0.431818
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,43,0.325758,7.0,0.162791,0.094609
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,4,0.030303,0.0,0.0,-0.068182
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,source_train,all,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,all,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,77,0.652542,1.0,0.012987,-0.05481
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,4,0.033898,1.0,0.25,0.182203
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,35,0.29661,6.0,0.171429,0.103632
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,2,0.016949,0.0,0.0,-0.067797
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,source_train,all,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,118,1.0,8.0,0.067797,0.0
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,all,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,120,0.641711,8.0,0.066667,-0.02959
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.026738,2.0,0.4,0.303743
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,59,0.315508,8.0,0.135593,0.039337
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.016043,0.0,0.0,-0.096257
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,source_train,all,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,test,source_train,both_unseen,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,all,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,112,0.674699,6.0,0.053571,-0.024742
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,2,0.012048,1.0,0.5,0.421687
