model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,uncertainty,primary,group_cv_unavailable,,,,30,3,27,3.0,0.111111111111,0.652777777778,0.197712418301,1,0.0,0.0,0.0,0.0,0.0,0.884615384615,-0.004273504274,4,0.133333333333,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,uncertainty_prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,uncertainty_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,30,3,27,3.0,0.111111111111,0.611111111111,0.17037037037,1,0.0,0.0,0.0,0.0,0.0,0.884615384615,-0.004273504274,4,0.133333333333,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,30,3,27,3.0,0.111111111111,0.347222222222,0.397037037037,1,1.0,1.0,9.0,0.333333333333,0.333333333333,0.923076923077,0.034188034188,4,0.133333333333,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,30,3,27,3.0,0.111111111111,0.430555555556,0.405458089669,1,1.0,1.0,9.0,0.333333333333,0.333333333333,0.923076923077,0.034188034188,4,0.133333333333,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,9,0.147540983607,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.535555555556,0.333910614413,3,2.0,0.666666666667,3.666666666667,0.2,0.428571428571,0.846153846154,0.027972027972,9,0.147540983607,46.0,10.0,0.217391304348,0.55,0.36780725402,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.542222222222,0.336774658581,3,2.0,0.666666666667,3.666666666667,0.2,0.428571428571,0.846153846154,0.027972027972,9,0.147540983607,46.0,10.0,0.217391304348,0.558333333333,0.372465246994,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.822222222222,0.542656010656,3,2.0,0.666666666667,3.666666666667,0.2,0.428571428571,0.846153846154,0.027972027972,9,0.147540983607,46.0,10.0,0.217391304348,0.777777777778,0.542656010656,2.0,2.0,1.0,4.6,0.2,0.428571428571,0.818181818182,0.03557312253
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.806666666667,0.48806147413,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,9,0.147540983607,46.0,10.0,0.217391304348,0.761111111111,0.488952739727,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,9,0.147540983607,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,10.0,0.181818181818,0.466666666667,0.276260471236,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,9,0.147540983607,46.0,10.0,0.217391304348,0.491666666667,0.319633067191,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,10.0,0.181818181818,0.504444444444,0.298017652065,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,9,0.147540983607,46.0,10.0,0.217391304348,0.511111111111,0.332310075545,2.0,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.5,0.181818181818,3,0.545454545455,0.181818181818,1.0,0.054545454545,0.324675324675,0.818181818182,0.0,9,0.147540983607,46.0,10.0,0.217391304348,0.5,0.217391304348,2.0,0.434782608696,0.217391304348,1.0,0.04347826087,0.316770186335,0.782608695652,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,uncertainty,primary,group_cv_unavailable,,,,30,3,27,3.0,0.111111111111,0.652777777778,0.197712418301,3,0.0,0.0,0.0,0.0,0.0,0.875,-0.013888888889,6,0.2,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,uncertainty_prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,uncertainty_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,30,3,27,3.0,0.111111111111,0.611111111111,0.17037037037,3,0.0,0.0,0.0,0.0,0.0,0.875,-0.013888888889,6,0.2,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,30,3,27,3.0,0.111111111111,0.347222222222,0.397037037037,3,1.0,0.333333333333,3.0,0.333333333333,0.333333333333,0.916666666667,0.027777777778,6,0.2,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,30,3,27,3.0,0.111111111111,0.430555555556,0.405458089669,3,1.0,0.333333333333,3.0,0.333333333333,0.333333333333,0.916666666667,0.027777777778,6,0.2,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,6,3.0,0.5,2.75,0.3,0.5,0.857142857143,0.038961038961,12,0.196721311475,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,5.0,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.535555555556,0.333910614413,6,2.0,0.333333333333,1.833333333333,0.2,0.428571428571,0.836734693878,0.018552875696,12,0.196721311475,46.0,10.0,0.217391304348,0.55,0.36780725402,5.0,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.542222222222,0.336774658581,6,2.0,0.333333333333,1.833333333333,0.2,0.428571428571,0.836734693878,0.018552875696,12,0.196721311475,46.0,10.0,0.217391304348,0.558333333333,0.372465246994,5.0,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.822222222222,0.542656010656,6,3.0,0.5,2.75,0.3,0.5,0.857142857143,0.038961038961,12,0.196721311475,46.0,10.0,0.217391304348,0.777777777778,0.542656010656,5.0,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.806666666667,0.48806147413,6,3.0,0.5,2.75,0.3,0.5,0.857142857143,0.038961038961,12,0.196721311475,46.0,10.0,0.217391304348,0.761111111111,0.488952739727,5.0,3.0,0.6,2.76,0.3,0.5,0.829268292683,0.046659597031
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,6,3.0,0.5,2.75,0.3,0.5,0.857142857143,0.038961038961,12,0.196721311475,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,5.0,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,10.0,0.181818181818,0.466666666667,0.276260471236,6,1.0,0.166666666667,0.916666666667,0.1,0.357142857143,0.816326530612,-0.00185528757,12,0.196721311475,46.0,10.0,0.217391304348,0.491666666667,0.319633067191,5.0,1.0,0.2,0.92,0.1,0.357142857143,0.780487804878,-0.002120890774
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,10.0,0.181818181818,0.504444444444,0.298017652065,6,1.0,0.166666666667,0.916666666667,0.1,0.357142857143,0.816326530612,-0.00185528757,12,0.196721311475,46.0,10.0,0.217391304348,0.511111111111,0.332310075545,5.0,1.0,0.2,0.92,0.1,0.357142857143,0.780487804878,-0.002120890774
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.5,0.181818181818,6,1.090909090909,0.181818181818,1.0,0.109090909091,0.363636363636,0.818181818182,0.0,12,0.196721311475,46.0,10.0,0.217391304348,0.5,0.217391304348,5.0,1.086956521739,0.217391304348,1.0,0.108695652174,0.363354037267,0.782608695652,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,uncertainty,primary,group_cv_unavailable,,,,30,3,27,3.0,0.111111111111,0.652777777778,0.197712418301,5,0.0,0.0,0.0,0.0,0.0,0.863636363636,-0.025252525253,8,0.266666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,30,3,27,3.0,0.111111111111,0.611111111111,0.17037037037,5,0.0,0.0,0.0,0.0,0.0,0.863636363636,-0.025252525253,8,0.266666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,30,3,27,3.0,0.111111111111,0.347222222222,0.397037037037,5,1.0,0.2,1.8,0.333333333333,0.333333333333,0.909090909091,0.020202020202,8,0.266666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,30,3,27,3.0,0.111111111111,0.430555555556,0.405458089669,5,1.0,0.2,1.8,0.333333333333,0.333333333333,0.909090909091,0.020202020202,8,0.266666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,11,4.0,0.363636363636,2.0,0.4,0.571428571429,0.863636363636,0.045454545455,17,0.27868852459,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,9.0,3.0,0.333333333333,1.533333333333,0.3,0.5,0.810810810811,0.028202115159
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.535555555556,0.333910614413,11,2.0,0.181818181818,1.0,0.2,0.428571428571,0.818181818182,0.0,17,0.27868852459,46.0,10.0,0.217391304348,0.55,0.36780725402,9.0,2.0,0.222222222222,1.022222222222,0.2,0.428571428571,0.783783783784,0.001175088132
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.542222222222,0.336774658581,11,2.0,0.181818181818,1.0,0.2,0.428571428571,0.818181818182,0.0,17,0.27868852459,46.0,10.0,0.217391304348,0.558333333333,0.372465246994,9.0,2.0,0.222222222222,1.022222222222,0.2,0.428571428571,0.783783783784,0.001175088132
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.822222222222,0.542656010656,11,5.0,0.454545454545,2.5,0.5,0.642857142857,0.886363636364,0.068181818182,17,0.27868852459,46.0,10.0,0.217391304348,0.777777777778,0.542656010656,9.0,4.0,0.444444444444,2.044444444444,0.4,0.571428571429,0.837837837838,0.055229142186
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.806666666667,0.48806147413,11,4.0,0.363636363636,2.0,0.4,0.571428571429,0.863636363636,0.045454545455,17,0.27868852459,46.0,10.0,0.217391304348,0.761111111111,0.488952739727,9.0,4.0,0.444444444444,2.044444444444,0.4,0.571428571429,0.837837837838,0.055229142186
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,11,4.0,0.363636363636,2.0,0.4,0.571428571429,0.863636363636,0.045454545455,17,0.27868852459,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,9.0,3.0,0.333333333333,1.533333333333,0.3,0.5,0.810810810811,0.028202115159
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,10.0,0.181818181818,0.466666666667,0.276260471236,11,2.0,0.181818181818,1.0,0.2,0.428571428571,0.818181818182,0.0,17,0.27868852459,46.0,10.0,0.217391304348,0.491666666667,0.319633067191,9.0,2.0,0.222222222222,1.022222222222,0.2,0.428571428571,0.783783783784,0.001175088132
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,10.0,0.181818181818,0.504444444444,0.298017652065,11,2.0,0.181818181818,1.0,0.2,0.428571428571,0.818181818182,0.0,17,0.27868852459,46.0,10.0,0.217391304348,0.511111111111,0.332310075545,9.0,2.0,0.222222222222,1.022222222222,0.2,0.428571428571,0.783783783784,0.001175088132
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.5,0.181818181818,11,2.0,0.181818181818,1.0,0.2,0.428571428571,0.818181818182,0.0,17,0.27868852459,46.0,10.0,0.217391304348,0.5,0.217391304348,9.0,1.95652173913,0.217391304348,1.0,0.195652173913,0.425465838509,0.782608695652,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,uncertainty,primary,group_cv_unavailable,,,,30,3,27,3.0,0.111111111111,0.652777777778,0.197712418301,8,2.0,0.25,2.25,0.666666666667,0.666666666667,0.947368421053,0.058479532164,11,0.366666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,uncertainty_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,30,3,27,3.0,0.111111111111,0.611111111111,0.17037037037,8,0.0,0.0,0.0,0.0,0.0,0.842105263158,-0.046783625731,11,0.366666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,30,3,27,3.0,0.111111111111,0.347222222222,0.397037037037,8,1.0,0.125,1.125,0.333333333333,0.333333333333,0.894736842105,0.005847953216,11,0.366666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,native_density,baseline,complete,native_domain_density_distance,,,30,3,27,3.0,0.111111111111,0.430555555556,0.405458089669,8,1.0,0.125,1.125,0.333333333333,0.333333333333,0.894736842105,0.005847953216,11,0.366666666667,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,30,3,0,0.0,,,,0,,,,,,,,3,0.1,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,16,6.0,0.375,2.0625,0.6,0.714285714286,0.897435897436,0.079254079254,22,0.360655737705,46.0,10.0,0.217391304348,0.683333333333,0.38292561469,14.0,5.0,0.357142857143,1.642857142857,0.5,0.642857142857,0.84375,0.061141304348
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.535555555556,0.333910614413,16,3.0,0.1875,1.03125,0.3,0.5,0.820512820513,0.002331002331,22,0.360655737705,46.0,10.0,0.217391304348,0.55,0.36780725402,14.0,3.0,0.214285714286,0.985714285714,0.3,0.5,0.78125,-0.001358695652
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,10.0,0.181818181818,0.542222222222,0.336774658581,16,3.0,0.1875,1.03125,0.3,0.5,0.820512820513,0.002331002331,22,0.360655737705,46.0,10.0,0.217391304348,0.558333333333,0.372465246994,14.0,3.0,0.214285714286,0.985714285714,0.3,0.5,0.78125,-0.001358695652
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.822222222222,0.542656010656,16,7.0,0.4375,2.40625,0.7,0.785714285714,0.923076923077,0.104895104895,22,0.360655737705,46.0,10.0,0.217391304348,0.777777777778,0.542656010656,14.0,7.0,0.5,2.3,0.7,0.785714285714,0.90625,0.123641304348
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,10.0,0.181818181818,0.806666666667,0.48806147413,16,5.0,0.3125,1.71875,0.5,0.642857142857,0.871794871795,0.053613053613,22,0.360655737705,46.0,10.0,0.217391304348,0.761111111111,0.488952739727,14.0,5.0,0.357142857143,1.642857142857,0.5,0.642857142857,0.84375,0.061141304348
