model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,selected_profile,selection_reason,review_error_count,review_error_rate,review_recall_of_residual_errors,delta_review_error_rate_vs_uncertainty,delta_review_recall_of_residual_errors_vs_uncertainty,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count,pause_fraction_of_oracle_rate_headroom,pause_fraction_of_oracle_recall_headroom,pause_review_error_rate_gap_to_oracle,pause_error_recall_gap_to_oracle
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,,,,,,0,0.0,0,,,,,,,,,,,,
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.05,uncertainty_prior_support,one_standard_error,3.0,0.375,0.071428571429,-0.125,-0.02380952381,165,42.0,8,0.5,0.095238095238,1.0,0.1904761904761904,4.0,0.5,0.0952380952381904,0.5,-0.25,-0.2500000000047502,0.625,0.11904761904719041
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.1,uncertainty_prior_support,one_standard_error,8.0,0.5,0.190476190476,0.0625,0.02380952381,165,42.0,16,0.4375,0.166666666667,1.0,0.3809523809523809,9.0,0.5625,0.2142857142853809,0.4375,0.1111111111111111,0.1111111111135062,0.5,0.19047619047638087
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.2,uncertainty_prior_support,one_standard_error,18.0,0.545454545455,0.428571428571,0.181818181818,0.142857142857,165,42.0,33,0.363636363636,0.285714285714,1.0,0.7857142857142857,21.0,0.636363636364,0.5000000000002858,0.3636363636363636,0.2857142857138367,0.28571428571383667,0.45454545454499995,0.3571428571432857
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.05,prior,one_standard_error,2.0,0.285714285714,0.057142857143,0.142857142857,0.028571428571,146,35.0,7,0.142857142857,0.028571428571,1.0,0.2,6.0,0.857142857143,0.171428571429,0.1428571428571428,0.16666666666647223,0.16666666666375,0.714285714286,0.14285714285700002
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.1,prior,one_standard_error,5.0,0.333333333333,0.142857142857,-0.066666666667,-0.028571428571,146,35.0,15,0.4,0.171428571429,1.0,0.4285714285714285,9.0,0.6,0.2571428571424285,0.4,-0.11111111111166666,-0.11111111110962965,0.666666666667,0.2857142857144285
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.2,prior,one_standard_error,12.0,0.413793103448,0.342857142857,0.137931034483,0.114285714286,146,35.0,29,0.275862068966,0.228571428571,1.0,0.8285714285714286,21.0,0.7241379310339999,0.6000000000004286,0.2758620689655172,0.19047619047665082,0.19047619047653058,0.586206896552,0.48571428571442865
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.05,prior,one_standard_error,3.0,0.6,0.157894736842,0.6,0.157894736842,102,19.0,5,0.0,0.0,1.0,0.2631578947368421,5.0,1.0,0.2631578947368421,0.0,0.6,0.5999999999996001,0.4,0.10526315789484209
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.1,prior,one_standard_error,6.0,0.6,0.315789473684,0.3,0.157894736842,102,19.0,10,0.3,0.157894736842,1.0,0.5263157894736842,7.0,0.7,0.3684210526316842,0.3,0.4285714285714286,0.4285714285710205,0.4,0.21052631578968417
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.2,prior,one_standard_error,9.0,0.45,0.473684210526,0.15,0.157894736842,102,19.0,20,0.3,0.315789473684,0.95,1.0,13.0,0.6499999999999999,0.684210526316,0.3157894736842105,0.23076923076923078,0.23076923076900593,0.49999999999999994,0.526315789474
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,2.0,0.5,0.125,0.0,0.0,90,16.0,4,0.5,0.125,1.0,0.25,2.0,0.5,0.125,0.5,0.0,0.0,0.5,0.125
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,3.0,0.333333333333,0.1875,0.0,0.0,90,16.0,9,0.333333333333,0.1875,1.0,0.5625,6.0,0.666666666667,0.375,0.3333333333333333,0.0,0.0,0.666666666667,0.375
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,5.0,0.277777777778,0.3125,0.0,0.0,90,16.0,18,0.277777777778,0.3125,0.8888888888888888,1.0,11.0,0.6111111111108889,0.6875,0.3125,0.0,0.0,0.6111111111108889,0.6875
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,3.0,0.375,0.071428571429,-0.125,-0.02380952381,165,42.0,8,0.5,0.095238095238,1.0,0.1904761904761904,4.0,0.5,0.0952380952381904,0.5,-0.25,-0.2500000000047502,0.625,0.11904761904719041
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,6.0,0.375,0.142857142857,-0.0625,-0.02380952381,165,42.0,16,0.4375,0.166666666667,1.0,0.3809523809523809,9.0,0.5625,0.2142857142853809,0.4375,-0.1111111111111111,-0.1111111111135062,0.625,0.23809523809538088
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,17.0,0.515151515152,0.404761904762,0.151515151515,0.119047619048,165,42.0,33,0.363636363636,0.285714285714,1.0,0.7857142857142857,21.0,0.636363636364,0.5000000000002858,0.3636363636363636,0.23809523809486396,0.23809523809586391,0.484848484848,0.3809523809522857
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,1.0,0.142857142857,0.028571428571,0.0,0.0,146,35.0,7,0.142857142857,0.028571428571,1.0,0.2,6.0,0.857142857143,0.171428571429,0.1428571428571428,0.0,0.0,0.857142857143,0.171428571429
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,6.0,0.4,0.171428571429,0.0,0.0,146,35.0,15,0.4,0.171428571429,1.0,0.4285714285714285,9.0,0.6,0.2571428571424285,0.4,0.0,0.0,0.6,0.25714285714242846
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,17.0,0.586206896552,0.485714285714,0.310344827586,0.257142857143,146,35.0,29,0.275862068966,0.228571428571,1.0,0.8285714285714286,21.0,0.7241379310339999,0.6000000000004286,0.2758620689655172,0.42857142857142866,0.4285714285713605,0.413793103448,0.34285714285742863
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,4.0,0.8,0.210526315789,0.8,0.210526315789,102,19.0,5,0.0,0.0,1.0,0.2631578947368421,5.0,1.0,0.2631578947368421,0.0,0.8,0.7999999999982,0.19999999999999996,0.052631578947842095
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,8.0,0.8,0.421052631579,0.5,0.263157894737,102,19.0,10,0.3,0.157894736842,1.0,0.5263157894736842,7.0,0.7,0.3684210526316842,0.3,0.7142857142857143,0.7142857142859389,0.19999999999999996,0.10526315789468416
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,13.0,0.65,0.684210526316,0.35,0.368421052632,102,19.0,20,0.3,0.315789473684,0.95,1.0,13.0,0.6499999999999999,0.684210526316,0.3157894736842105,0.5384615384615385,0.5384615384619882,0.29999999999999993,0.315789473684
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,3.0,0.75,0.1875,0.25,0.0625,90,16.0,4,0.5,0.125,1.0,0.25,2.0,0.5,0.125,0.5,0.5,0.5,0.25,0.0625
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,6.0,0.666666666667,0.375,0.333333333333,0.1875,90,16.0,9,0.333333333333,0.1875,1.0,0.5625,6.0,0.666666666667,0.375,0.3333333333333333,0.49999999999925004,0.5,0.33333333333299997,0.1875
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,9.0,0.5,0.5625,0.222222222222,0.25,90,16.0,18,0.277777777778,0.3125,0.8888888888888888,1.0,11.0,0.6111111111108889,0.6875,0.3125,0.3636363636361322,0.36363636363636365,0.38888888888888884,0.4375
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.05,prior,one_standard_error,8.0,0.615384615385,0.085106382979,0.230769230769,0.031914893617,268,94.0,13,0.384615384615,0.053191489362,1.0,0.1382978723404255,8.0,0.615384615385,0.0851063829784255,0.3846153846153846,0.3749999999993906,0.37500000000106265,0.384615384615,0.05319148936142551
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.1,prior,one_standard_error,18.0,0.666666666667,0.191489361702,0.185185185185,0.053191489362,268,94.0,27,0.481481481481,0.13829787234,1.0,0.2872340425531915,14.0,0.518518518519,0.1489361702131915,0.4814814814814814,0.35714285714216837,0.3571428571438367,0.33333333333299997,0.0957446808511915
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.2,prior,one_standard_error,32.0,0.592592592593,0.340425531915,0.166666666667,0.095744680851,268,94.0,54,0.425925925926,0.244680851064,1.0,0.574468085106383,31.0,0.574074074074,0.329787234042383,0.4259259259259259,0.29032258064577937,0.29032258064511757,0.407407407407,0.234042553191383
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.05,uncertainty,uncertainty_selected,3.0,0.25,0.037974683544,0.0,0.0,238,79.0,12,0.25,0.037974683544,1.0,0.1518987341772152,9.0,0.75,0.1139240506332152,0.25,0.0,0.0,0.75,0.1139240506332152
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,8.0,0.333333333333,0.101265822785,0.0,0.0,238,79.0,24,0.333333333333,0.101265822785,1.0,0.3037974683544304,16.0,0.666666666667,0.2025316455694303,0.3333333333333333,0.0,0.0,0.666666666667,0.20253164556943037
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,18.0,0.375,0.227848101266,0.0,0.0,238,79.0,48,0.375,0.227848101266,1.0,0.6075949367088608,30.0,0.625,0.3797468354428608,0.375,0.0,0.0,0.625,0.3797468354428608
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,7.0,0.7,0.106060606061,0.3,0.045454545455,204,66.0,10,0.4,0.060606060606,1.0,0.1515151515151515,6.0,0.6,0.0909090909091515,0.4,0.5,0.5000000000046667,0.30000000000000004,0.04545454545415149
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,12.0,0.6,0.181818181818,0.2,0.060606060606,204,66.0,20,0.4,0.121212121212,1.0,0.303030303030303,12.0,0.6,0.181818181818303,0.4,0.33333333333333337,0.33333333333277787,0.4,0.12121212121230299
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,25.0,0.609756097561,0.378787878788,0.219512195122,0.136363636364,204,66.0,41,0.390243902439,0.242424242424,1.0,0.6212121212121212,25.0,0.609756097561,0.3787878787881212,0.3902439024390244,0.36000000000006555,0.3600000000007296,0.390243902439,0.2424242424241212
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,6.0,0.666666666667,0.105263157895,0.222222222222,0.035087719298,182,57.0,9,0.444444444444,0.070175438596,1.0,0.1578947368421052,5.0,0.555555555556,0.0877192982461052,0.4444444444444444,0.39999999999928,0.3999999999949603,0.33333333333299997,0.0526315789471052
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,11.0,0.611111111111,0.19298245614,0.277777777778,0.087719298246,182,57.0,18,0.333333333333,0.105263157895,1.0,0.3157894736842105,12.0,0.666666666667,0.2105263157892105,0.3333333333333333,0.41666666666679164,0.4166666666690209,0.388888888889,0.1228070175442105
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,23.0,0.638888888889,0.40350877193,0.25,0.157894736842,182,57.0,36,0.388888888889,0.245614035088,1.0,0.631578947368421,22.0,0.611111111111,0.385964912280421,0.3888888888888889,0.40909090909098345,0.40909090909093393,0.361111111111,0.228070175438421
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,8.0,0.615384615385,0.085106382979,0.230769230769,0.031914893617,268,94.0,13,0.384615384615,0.053191489362,1.0,0.1382978723404255,8.0,0.615384615385,0.0851063829784255,0.3846153846153846,0.3749999999993906,0.37500000000106265,0.384615384615,0.05319148936142551
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,15.0,0.555555555556,0.159574468085,0.074074074074,0.021276595745,268,94.0,27,0.481481481481,0.13829787234,1.0,0.2872340425531915,14.0,0.518518518519,0.1489361702131915,0.4814814814814814,0.14285714285686735,0.14285714285887754,0.444444444444,0.1276595744681915
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,32.0,0.592592592593,0.340425531915,0.166666666667,0.095744680851,268,94.0,54,0.425925925926,0.244680851064,1.0,0.574468085106383,31.0,0.574074074074,0.329787234042383,0.4259259259259259,0.29032258064577937,0.29032258064511757,0.407407407407,0.234042553191383
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,8.0,0.666666666667,0.101265822785,0.416666666667,0.063291139241,238,79.0,12,0.25,0.037974683544,1.0,0.1518987341772152,9.0,0.75,0.1139240506332152,0.25,0.555555555556,0.5555555555584073,0.33333333333299997,0.050632911392215194
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,16.0,0.666666666667,0.20253164557,0.333333333333,0.101265822785,238,79.0,24,0.333333333333,0.101265822785,1.0,0.3037974683544304,16.0,0.666666666667,0.2025316455694303,0.3333333333333333,0.49999999999925004,0.5000000000014064,0.33333333333299997,0.10126582278443039
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,28.0,0.583333333333,0.354430379747,0.208333333333,0.126582278481,238,79.0,48,0.375,0.227848101266,1.0,0.6075949367088608,30.0,0.625,0.3797468354428608,0.375,0.3333333333328,0.33333333333345555,0.41666666666700003,0.2531645569618608
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,8.0,0.8,0.121212121212,0.4,0.060606060606,204,66.0,10,0.4,0.060606060606,1.0,0.1515151515151515,6.0,0.6,0.0909090909091515,0.4,0.6666666666666667,0.6666666666655557,0.19999999999999996,0.030303030303151485
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,12.0,0.6,0.181818181818,0.2,0.060606060606,204,66.0,20,0.4,0.121212121212,1.0,0.303030303030303,12.0,0.6,0.181818181818303,0.4,0.33333333333333337,0.33333333333277787,0.4,0.12121212121230299
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,24.0,0.585365853659,0.363636363636,0.19512195122,0.121212121212,204,66.0,41,0.390243902439,0.242424242424,1.0,0.6212121212121212,25.0,0.609756097561,0.3787878787881212,0.3902439024390244,0.3200000000007872,0.3199999999994752,0.41463414634100004,0.2575757575761212
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,6.0,0.666666666667,0.105263157895,0.222222222222,0.035087719298,182,57.0,9,0.444444444444,0.070175438596,1.0,0.1578947368421052,5.0,0.555555555556,0.0877192982461052,0.4444444444444444,0.39999999999928,0.3999999999949603,0.33333333333299997,0.0526315789471052
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,10.0,0.555555555556,0.175438596491,0.222222222222,0.070175438596,182,57.0,18,0.333333333333,0.105263157895,1.0,0.3157894736842105,12.0,0.666666666667,0.2105263157892105,0.3333333333333333,0.3333333333328333,0.33333333333141674,0.444444444444,0.14035087719321052
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,23.0,0.638888888889,0.40350877193,0.25,0.157894736842,182,57.0,36,0.388888888889,0.245614035088,1.0,0.631578947368421,22.0,0.611111111111,0.385964912280421,0.3888888888888889,0.40909090909098345,0.40909090909093393,0.361111111111,0.228070175438421
TAPB,human,seed_4,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,55,7.0,3,0.0,0.0,1.0,0.4285714285714285,3.0,1.0,0.4285714285714285,0.0,0.0,0.0,1.0,0.4285714285714285
TAPB,human,seed_4,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,1.0,0.166666666667,0.142857142857,0.0,0.0,55,7.0,6,0.166666666667,0.142857142857,1.0,0.8571428571428571,5.0,0.833333333333,0.7142857142858571,0.1666666666666666,0.0,0.0,0.833333333333,0.7142857142858571
TAPB,human,seed_4,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,3.0,0.272727272727,0.428571428571,0.0,0.0,55,7.0,11,0.272727272727,0.428571428571,0.6363636363636364,1.0,4.0,0.3636363636366364,0.5714285714289999,0.4285714285714285,0.0,0.0,0.3636363636366364,0.5714285714289999
TAPB,human,seed_4,target,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.5,0.166666666667,0.0,0.0,49,6.0,2,0.5,0.166666666667,1.0,0.3333333333333333,1.0,0.5,0.1666666666663333,0.5,0.0,0.0,0.5,0.1666666666663333
TAPB,human,seed_4,target,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.4,0.333333333333,0.0,0.0,49,6.0,5,0.4,0.333333333333,1.0,0.8333333333333334,3.0,0.6,0.5000000000003333,0.4,0.0,0.0,0.6,0.5000000000003333
TAPB,human,seed_4,target,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.5,0.833333333333,0.0,0.0,49,6.0,10,0.5,0.833333333333,0.6,1.0,1.0,0.0999999999999999,0.166666666667,0.8333333333333334,0.0,0.0,0.09999999999999998,0.16666666666700003
TAPB,human,seed_4,target,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,1.0,0.5,0.2,0.0,0.0,46,5.0,2,0.5,0.2,1.0,0.4,1.0,0.5,0.2,0.5,0.0,0.0,0.5,0.2
TAPB,human,seed_4,target,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,2.0,0.4,0.4,0.0,0.0,46,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4,0.0,0.0,0.6,0.6
TAPB,human,seed_4,target,base,0.9,0.1,0.2,uncertainty,uncertainty_selected,4.0,0.444444444444,0.8,0.0,0.0,46,5.0,9,0.444444444444,0.8,0.5555555555555556,1.0,1.0,0.1111111111115555,0.1999999999999999,0.8,0.0,0.0,0.11111111111155558,0.19999999999999996
TAPB,human,seed_4,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,1.0,0.666666666667,0.0,0.0,41,3.0,2,1.0,0.666666666667,1.0,0.6666666666666666,0.0,0.0,-3.333999742949345e-13,1.0,,-0.0,0.0,-3.333999742949345e-13
TAPB,human,seed_4,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.666666666667,0.0,0.0,41,3.0,4,0.5,0.666666666667,0.75,1.0,1.0,0.25,0.3333333333329999,0.6666666666666666,0.0,0.0,0.25,0.33333333333299997
TAPB,human,seed_4,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.666666666667,0.0,0.0,41,3.0,8,0.25,0.666666666667,0.375,1.0,1.0,0.125,0.3333333333329999,0.6666666666666666,0.0,0.0,0.125,0.33333333333299997
TAPB,human,seed_4,drug,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,0.0,0.0,0.0,0.0,0.0,55,7.0,3,0.0,0.0,1.0,0.4285714285714285,3.0,1.0,0.4285714285714285,0.0,0.0,0.0,1.0,0.4285714285714285
TAPB,human,seed_4,drug,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.166666666667,0.142857142857,0.0,0.0,55,7.0,6,0.166666666667,0.142857142857,1.0,0.8571428571428571,5.0,0.833333333333,0.7142857142858571,0.1666666666666666,0.0,0.0,0.833333333333,0.7142857142858571
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.272727272727,0.428571428571,0.0,0.0,55,7.0,11,0.272727272727,0.428571428571,0.6363636363636364,1.0,4.0,0.3636363636366364,0.5714285714289999,0.4285714285714285,0.0,0.0,0.3636363636366364,0.5714285714289999
TAPB,human,seed_4,drug,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.5,0.166666666667,0.0,0.0,49,6.0,2,0.5,0.166666666667,1.0,0.3333333333333333,1.0,0.5,0.1666666666663333,0.5,0.0,0.0,0.5,0.1666666666663333
TAPB,human,seed_4,drug,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.4,0.333333333333,0.0,0.0,49,6.0,5,0.4,0.333333333333,1.0,0.8333333333333334,3.0,0.6,0.5000000000003333,0.4,0.0,0.0,0.6,0.5000000000003333
TAPB,human,seed_4,drug,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.5,0.833333333333,0.0,0.0,49,6.0,10,0.5,0.833333333333,0.6,1.0,1.0,0.0999999999999999,0.166666666667,0.8333333333333334,0.0,0.0,0.09999999999999998,0.16666666666700003
TAPB,human,seed_4,drug,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.5,0.2,0.0,0.0,46,5.0,2,0.5,0.2,1.0,0.4,1.0,0.5,0.2,0.5,0.0,0.0,0.5,0.2
TAPB,human,seed_4,drug,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.4,0.4,0.0,0.0,46,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4,0.0,0.0,0.6,0.6
TAPB,human,seed_4,drug,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,4.0,0.444444444444,0.8,0.0,0.0,46,5.0,9,0.444444444444,0.8,0.5555555555555556,1.0,1.0,0.1111111111115555,0.1999999999999999,0.8,0.0,0.0,0.11111111111155558,0.19999999999999996
TAPB,human,seed_4,drug,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,2.0,1.0,0.666666666667,0.0,0.0,41,3.0,2,1.0,0.666666666667,1.0,0.6666666666666666,0.0,0.0,-3.333999742949345e-13,1.0,,-0.0,0.0,-3.333999742949345e-13
TAPB,human,seed_4,drug,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.5,0.666666666667,0.0,0.0,41,3.0,4,0.5,0.666666666667,0.75,1.0,1.0,0.25,0.3333333333329999,0.6666666666666666,0.0,0.0,0.25,0.33333333333299997
TAPB,human,seed_4,drug,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,2.0,0.25,0.666666666667,0.0,0.0,41,3.0,8,0.25,0.666666666667,0.375,1.0,1.0,0.125,0.3333333333329999,0.6666666666666666,0.0,0.0,0.125,0.33333333333299997
TAPB,human,seed_5,target,base,0.8,0.1,0.05,uncertainty,no_finite_group_cv_candidate,3.0,0.75,0.176470588235,0.0,0.0,84,17.0,4,0.75,0.176470588235,1.0,0.2352941176470588,1.0,0.25,0.0588235294120588,0.75,0.0,0.0,0.25,0.05882352941205879
TAPB,human,seed_5,target,base,0.8,0.1,0.1,uncertainty,no_finite_group_cv_candidate,6.0,0.75,0.352941176471,0.0,0.0,84,17.0,8,0.75,0.352941176471,1.0,0.4705882352941176,2.0,0.25,0.1176470588231176,0.75,0.0,0.0,0.25,0.1176470588231176
TAPB,human,seed_5,target,base,0.8,0.1,0.2,uncertainty,no_finite_group_cv_candidate,8.0,0.470588235294,0.470588235294,0.0,0.0,84,17.0,17,0.470588235294,0.470588235294,1.0,1.0,9.0,0.5294117647059999,0.5294117647059999,0.4705882352941176,0.0,0.0,0.5294117647059999,0.5294117647059999
TAPB,human,seed_5,target,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.1,0.0,0.0,74,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.3,0.25,0.0,0.0,0.75,0.30000000000000004
TAPB,human,seed_5,target,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.142857142857,0.1,0.0,0.0,74,10.0,7,0.142857142857,0.1,1.0,0.7,6.0,0.857142857143,0.6,0.1428571428571428,0.0,0.0,0.857142857143,0.6
TAPB,human,seed_5,target,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,5.0,0.333333333333,0.5,0.0,0.0,74,10.0,15,0.333333333333,0.5,0.6666666666666666,1.0,5.0,0.3333333333336666,0.5,0.5,0.0,0.0,0.3333333333336666,0.5
TAPB,human,seed_5,target,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.25,0.1,0.0,0.0,73,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.3,0.25,0.0,0.0,0.75,0.30000000000000004
