model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_5,target,base,validation,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_5,target,base,validation,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_5,target,base,validation,general_target_joint_support,,,,
DrugBAN,human,seed_5,target,base,validation,legacy_empirical_support,,,,
DrugBAN,human,seed_5,target,base,validation,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_5,target,base,validation,legacy_support_after_native,,,,
DrugBAN,human,seed_5,target,base,validation,native_source_domain_support,,,,
DrugBAN,human,seed_5,target,base,validation,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_5,target,base,validation,native_support_after_legacy,,,,
DrugBAN,human,seed_5,target,base,validation,prior,,,,
DrugBAN,human,seed_5,target,base,validation,prior_after_empirical_support,,,,
DrugBAN,human,seed_5,target,base,validation,source_domain_support,,,,
DrugBAN,human,seed_5,target,base,validation,target_sequence_support,,,,
DrugBAN,human,seed_6,drug,base,test,combined_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,test,empirical_support,,,,
DrugBAN,human,seed_6,drug,base,test,empirical_support_after_prior,,,,
DrugBAN,human,seed_6,drug,base,test,fit_support,,,,
DrugBAN,human,seed_6,drug,base,test,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_6,drug,base,test,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_6,drug,base,test,general_target_joint_support,,,,
DrugBAN,human,seed_6,drug,base,test,legacy_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,test,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,drug,base,test,legacy_support_after_native,,,,
DrugBAN,human,seed_6,drug,base,test,native_source_domain_support,,,,
DrugBAN,human,seed_6,drug,base,test,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,drug,base,test,native_support_after_legacy,,,,
DrugBAN,human,seed_6,drug,base,test,prior,,,,
DrugBAN,human,seed_6,drug,base,test,prior_after_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,test,source_domain_support,,,,
DrugBAN,human,seed_6,drug,base,test,target_sequence_support,,,,
DrugBAN,human,seed_6,drug,base,validation,combined_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,validation,empirical_support,,,,
DrugBAN,human,seed_6,drug,base,validation,empirical_support_after_prior,,,,
DrugBAN,human,seed_6,drug,base,validation,fit_support,,,,
DrugBAN,human,seed_6,drug,base,validation,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_6,drug,base,validation,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_6,drug,base,validation,general_target_joint_support,,,,
DrugBAN,human,seed_6,drug,base,validation,legacy_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,validation,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,drug,base,validation,legacy_support_after_native,,,,
DrugBAN,human,seed_6,drug,base,validation,native_source_domain_support,,,,
DrugBAN,human,seed_6,drug,base,validation,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,drug,base,validation,native_support_after_legacy,,,,
DrugBAN,human,seed_6,drug,base,validation,prior,,,,
DrugBAN,human,seed_6,drug,base,validation,prior_after_empirical_support,,,,
DrugBAN,human,seed_6,drug,base,validation,source_domain_support,,,,
DrugBAN,human,seed_6,drug,base,validation,target_sequence_support,,,,
DrugBAN,human,seed_6,target,base,test,combined_empirical_support,,,,
DrugBAN,human,seed_6,target,base,test,empirical_support,,,,
DrugBAN,human,seed_6,target,base,test,empirical_support_after_prior,,,,
DrugBAN,human,seed_6,target,base,test,fit_support,,,,
DrugBAN,human,seed_6,target,base,test,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_6,target,base,test,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_6,target,base,test,general_target_joint_support,,,,
DrugBAN,human,seed_6,target,base,test,legacy_empirical_support,,,,
DrugBAN,human,seed_6,target,base,test,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,target,base,test,legacy_support_after_native,,,,
DrugBAN,human,seed_6,target,base,test,native_source_domain_support,,,,
DrugBAN,human,seed_6,target,base,test,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,target,base,test,native_support_after_legacy,,,,
DrugBAN,human,seed_6,target,base,test,prior,,,,
DrugBAN,human,seed_6,target,base,test,prior_after_empirical_support,,,,
DrugBAN,human,seed_6,target,base,test,source_domain_support,,,,
DrugBAN,human,seed_6,target,base,test,target_sequence_support,,,,
DrugBAN,human,seed_6,target,base,validation,combined_empirical_support,,,,
DrugBAN,human,seed_6,target,base,validation,empirical_support,,,,
DrugBAN,human,seed_6,target,base,validation,empirical_support_after_prior,,,,
DrugBAN,human,seed_6,target,base,validation,fit_support,,,,
DrugBAN,human,seed_6,target,base,validation,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_6,target,base,validation,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_6,target,base,validation,general_target_joint_support,,,,
DrugBAN,human,seed_6,target,base,validation,legacy_empirical_support,,,,
DrugBAN,human,seed_6,target,base,validation,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,target,base,validation,legacy_support_after_native,,,,
DrugBAN,human,seed_6,target,base,validation,native_source_domain_support,,,,
DrugBAN,human,seed_6,target,base,validation,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_6,target,base,validation,native_support_after_legacy,,,,
DrugBAN,human,seed_6,target,base,validation,prior,,,,
DrugBAN,human,seed_6,target,base,validation,prior_after_empirical_support,,,,
DrugBAN,human,seed_6,target,base,validation,source_domain_support,,,,
DrugBAN,human,seed_6,target,base,validation,target_sequence_support,,,,
DrugBAN,human,seed_7,drug,base,test,combined_empirical_support,,0.000511305,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,empirical_support,,-0.064870776686,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,empirical_support_after_prior,,-0.04314668175,1.1875,0.016666666667
DrugBAN,human,seed_7,drug,base,test,fit_support,,0.08302764487,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,fit_support_after_legacy_source_domain,,-0.526488095238,1.1875,0.016666666667
DrugBAN,human,seed_7,drug,base,test,fit_support_after_native_source_domain,,0.029414569031,1.1875,0.016666666667
DrugBAN,human,seed_7,drug,base,test,general_target_joint_support,,0.011471653879,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,legacy_empirical_support,,0.111779448622,3.616071428571,0.035185185185
DrugBAN,human,seed_7,drug,base,test,legacy_source_domain_support_after_fit,,0.028751803752,3.616071428571,0.035185185185
DrugBAN,human,seed_7,drug,base,test,legacy_support_after_native,,0.065382081686,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,native_source_domain_support,,-0.094285345717,-1.1875,-0.016666666667
DrugBAN,human,seed_7,drug,base,test,native_source_domain_support_after_fit,,-0.147898421556,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,native_support_after_legacy,,-0.111268143621,-3.616071428571,-0.035185185185
DrugBAN,human,seed_7,drug,base,test,prior,,-0.02423245614,-1.1875,-0.016666666667
DrugBAN,human,seed_7,drug,base,test,prior_after_empirical_support,,-0.002508361204,0.0,0.0
DrugBAN,human,seed_7,drug,base,test,source_domain_support,,0.63826754386,2.428571428571,0.018518518519
DrugBAN,human,seed_7,drug,base,test,target_sequence_support,,0.01424571805,0.0,0.0
DrugBAN,human,seed_7,drug,base,validation,combined_empirical_support,,,,
DrugBAN,human,seed_7,drug,base,validation,empirical_support,,,,
DrugBAN,human,seed_7,drug,base,validation,empirical_support_after_prior,,,,
DrugBAN,human,seed_7,drug,base,validation,fit_support,,,,
DrugBAN,human,seed_7,drug,base,validation,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_7,drug,base,validation,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_7,drug,base,validation,general_target_joint_support,,,,
DrugBAN,human,seed_7,drug,base,validation,legacy_empirical_support,,,,
DrugBAN,human,seed_7,drug,base,validation,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_7,drug,base,validation,legacy_support_after_native,,,,
DrugBAN,human,seed_7,drug,base,validation,native_source_domain_support,,,,
DrugBAN,human,seed_7,drug,base,validation,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_7,drug,base,validation,native_support_after_legacy,,,,
DrugBAN,human,seed_7,drug,base,validation,prior,,,,
DrugBAN,human,seed_7,drug,base,validation,prior_after_empirical_support,,,,
DrugBAN,human,seed_7,drug,base,validation,source_domain_support,,,,
DrugBAN,human,seed_7,drug,base,validation,target_sequence_support,,,,
DrugBAN,human,seed_7,target,base,test,combined_empirical_support,,-0.070984907121,0.0,0.0
DrugBAN,human,seed_7,target,base,test,empirical_support,,-0.07172895474,0.0,0.0
DrugBAN,human,seed_7,target,base,test,empirical_support_after_prior,,-0.038127636785,1.1875,0.016666666667
DrugBAN,human,seed_7,target,base,test,fit_support,,0.14451754386,3.616071428571,0.035185185185
DrugBAN,human,seed_7,target,base,test,fit_support_after_legacy_source_domain,,0.053699712644,1.1875,0.016666666667
DrugBAN,human,seed_7,target,base,test,fit_support_after_native_source_domain,,0.015256327756,1.1875,0.016666666667
DrugBAN,human,seed_7,target,base,test,general_target_joint_support,,-0.00257034632,-1.1875,-0.016666666667
DrugBAN,human,seed_7,target,base,test,legacy_empirical_support,,-0.017407743497,0.0,0.0
DrugBAN,human,seed_7,target,base,test,legacy_source_domain_support_after_fit,,-0.161925287356,-3.616071428571,-0.035185185185
DrugBAN,human,seed_7,target,base,test,legacy_support_after_native,,0.000744047619,0.0,0.0
DrugBAN,human,seed_7,target,base,test,native_source_domain_support,,-0.086985282496,-1.1875,-0.016666666667
DrugBAN,human,seed_7,target,base,test,native_source_domain_support_after_fit,,-0.216246498599,-3.616071428571,-0.035185185185
DrugBAN,human,seed_7,target,base,test,native_support_after_legacy,,-0.053577163624,0.0,0.0
DrugBAN,human,seed_7,target,base,test,prior,,-0.026743139901,-1.1875,-0.016666666667
DrugBAN,human,seed_7,target,base,test,prior_after_empirical_support,,0.006858178054,0.0,0.0
DrugBAN,human,seed_7,target,base,test,source_domain_support,,-0.07110745614,-1.1875,-0.016666666667
DrugBAN,human,seed_7,target,base,test,target_sequence_support,,0.008603896104,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,combined_empirical_support,-0.479166666667,-0.314035087719,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,empirical_support,-0.558712121212,-0.369590643275,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,empirical_support_after_prior,-0.208333333333,-0.161654135338,-2.4,-0.052631578947
DrugBAN,human,seed_7,target,base,validation,fit_support,0.083333333333,0.133333333333,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,fit_support_after_legacy_source_domain,-0.083333333333,-0.016666666667,-2.4,-0.052631578947
DrugBAN,human,seed_7,target,base,validation,fit_support_after_native_source_domain,0.002398989899,-0.000840643275,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,general_target_joint_support,-0.006944444444,-0.008639021797,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,legacy_empirical_support,-0.375,-0.241666666667,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,legacy_source_domain_support_after_fit,-0.458333333333,-0.375,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,legacy_support_after_native,0.079545454545,0.055555555556,0.0,0.0
