model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,21,1.0,2.0,0.095238095238,0.0
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,all,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,6,0.333333333333,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,6,0.333333333333,2.0,0.333333333333,0.222222222222
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.111111111111,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,4,0.222222222222,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,source_train,all,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,all,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,1,0.058823529412,0.0,0.0,-0.176470588235
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,9,0.529411764706,3.0,0.333333333333,0.156862745098
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,7,0.411764705882,0.0,0.0,-0.176470588235
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,source_train,all,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,test,source_train,both_unseen,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,all,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,1,0.066666666667,0.0,0.0,-0.133333333333
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,8,0.533333333333,2.0,0.25,0.116666666667
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,6,0.4,0.0,0.0,-0.133333333333
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,source_train,all,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,test,source_train,both_unseen,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,all,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,4,0.8,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.2,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,test,source_train,all,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,test,source_train,both_unseen,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,all,4,1.0,0.0,0.0,0.0
