model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,67,12.0,0.179104477612,0.202270775262,0.148504815802,0.097424768752
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,residual,raw,600,57.0,0.095,0.009732865109,0.092771543783,0.085267134891
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,residual,calibrated,600,57.0,0.095,0.128082129432,0.086445499796,0.033082129432
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,candidate,raw,185,20.0,0.108108108108,0.012232891818,0.104334957379,0.09587521629
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,candidate,calibrated,185,20.0,0.108108108108,0.131565258357,0.09469236961,0.031375113761
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,deferred,raw,18,4.0,0.222222222222,0.041021147774,0.205730309428,0.181201074448
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,deferred,calibrated,18,4.0,0.222222222222,0.202327281948,0.173356307619,0.061484129154
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,raw,167,16.0,0.095808383234,0.009129966026,0.093406117038,0.086678417207
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,calibrated,167,16.0,0.095808383234,0.123938213898,0.0862136218,0.028129830664
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,raw,667,69.0,0.103448275862,0.012861732825,0.100224656505,0.090586543037
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,667,69.0,0.103448275862,0.135534362222,0.092679344132,0.03208608636
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,raw,133,24.0,0.18045112782,0.034252893173,0.169328917357,0.146198234646
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,calibrated,133,24.0,0.18045112782,0.192556053556,0.148398451553,0.048643957338
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,raw,534,45.0,0.084269662921,0.007533971915,0.083013295656,0.076735691007
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,calibrated,534,45.0,0.084269662921,0.121332330485,0.078801738726,0.037062667564
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,raw,185,20.0,0.108108108108,0.012232891818,0.104334957379,0.09587521629
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,calibrated,185,20.0,0.108108108108,0.131565258357,0.09469236961,0.031375113761
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,raw,37,9.0,0.243243243243,0.034824923291,0.227905400679,0.208418319952
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,calibrated,37,9.0,0.243243243243,0.193253654221,0.18721298691,0.049989589022
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,raw,148,11.0,0.074324324324,0.00658488395,0.073442346554,0.067739440375
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,calibrated,148,11.0,0.074324324324,0.116143159391,0.071562215285,0.041818835067
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,raw,490,43.0,0.087755102041,0.037318859247,0.08117874623,0.050436242794
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,calibrated,490,43.0,0.087755102041,0.100283044342,0.079190767922,0.012527942301
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,raw,49,9.0,0.183673469388,0.089028669057,0.158338631116,0.094644800331
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,calibrated,49,9.0,0.183673469388,0.167584720103,0.151367761473,0.016088749285
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,raw,441,34.0,0.077097505669,0.031573324824,0.072605425688,0.045524180845
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,calibrated,441,34.0,0.077097505669,0.092805080368,0.071171101971,0.0157075747
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,raw,128,11.0,0.0859375,0.033711329569,0.080395964952,0.052226170431
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,calibrated,128,11.0,0.0859375,0.094725863516,0.077683412149,0.008788363516
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,raw,13,3.0,0.230769230769,0.086042820999,0.20099476186,0.144726409771
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,calibrated,13,3.0,0.230769230769,0.1592402221,0.184983588254,0.071529008669
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,raw,115,8.0,0.069565217391,0.027795595756,0.066763057475,0.041769621636
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,calibrated,115,8.0,0.069565217391,0.087432936024,0.065553827024,0.017867718633
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,raw,490,43.0,0.087755102041,0.037318859247,0.08117874623,0.050436242794
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,calibrated,490,43.0,0.087755102041,0.100283044342,0.079190767922,0.012527942301
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,raw,98,13.0,0.132653061224,0.079197272361,0.116467822001,0.053455788864
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,calibrated,98,13.0,0.132653061224,0.155546711692,0.114715733869,0.022893650467
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,raw,392,30.0,0.076530612245,0.026849255969,0.072356477288,0.049681356276
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,calibrated,392,30.0,0.076530612245,0.086467127504,0.070309526435,0.00993651526
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,raw,128,11.0,0.0859375,0.033711329569,0.080395964952,0.052226170431
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,calibrated,128,11.0,0.0859375,0.094725863516,0.077683412149,0.008788363516
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,deferred,raw,26,3.0,0.115384615385,0.071907873982,0.102182471589,0.043476741402
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,deferred,calibrated,26,3.0,0.115384615385,0.144998183766,0.101059953754,0.029613568382
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,residual,raw,102,8.0,0.078431372549,0.023974955503,0.074842541691,0.054456417046
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,test,residual,calibrated,102,8.0,0.078431372549,0.081911350511,0.071724685857,0.003479977962
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,candidate,raw,348,25.0,0.07183908046,0.022881600561,0.068435465373,0.048957479899
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,candidate,calibrated,348,25.0,0.07183908046,0.081466599205,0.066341533656,0.009627518746
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,deferred,raw,35,2.0,0.057142857143,0.042883942052,0.054014229393,0.014258915091
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,deferred,calibrated,35,2.0,0.057142857143,0.120826166305,0.058401194803,0.063683309162
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,residual,raw,313,23.0,0.073482428115,0.020644917008,0.070048063645,0.052837511107
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,validation,residual,calibrated,313,23.0,0.073482428115,0.077065369658,0.067229430972,0.009919639485
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,candidate,raw,100,8.0,0.08,0.023439063257,0.076287839791,0.056560936743
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,candidate,calibrated,100,8.0,0.08,0.08109407358,0.07285770206,0.00109407358
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,deferred,raw,10,1.0,0.1,0.043387133083,0.092126960097,0.056612866917
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,deferred,calibrated,10,1.0,0.1,0.11350276253,0.088813675918,0.01350276253
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,residual,raw,90,7.0,0.077777777778,0.021222611054,0.074527937535,0.056555166723
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,test,residual,calibrated,90,7.0,0.077777777778,0.077493108141,0.071084816076,0.001043505103
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,candidate,raw,348,25.0,0.07183908046,0.022881600561,0.068435465373,0.048957479899
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,candidate,calibrated,348,25.0,0.07183908046,0.081466599205,0.066341533656,0.009627518746
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,deferred,raw,70,7.0,0.1,0.0402014102,0.094463512045,0.0597985898
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,deferred,calibrated,70,7.0,0.1,0.113363606759,0.091027030777,0.013363606759
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,residual,raw,278,18.0,0.064748201439,0.018520497415,0.061881640671,0.046227704024
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,validation,residual,calibrated,278,18.0,0.064748201439,0.073434978599,0.060125761,0.00868677716
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,candidate,raw,100,8.0,0.08,0.023439063257,0.076287839791,0.056560936743
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,candidate,calibrated,100,8.0,0.08,0.08109407358,0.07285770206,0.00109407358
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,raw,20,2.0,0.1,0.03988146789,0.092892962411,0.06011853211
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,calibrated,20,2.0,0.1,0.108710053435,0.089136194973,0.008710053435
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,raw,80,6.0,0.075,0.019328462099,0.072136559136,0.055671537901
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,calibrated,80,6.0,0.075,0.074190078616,0.068788078832,0.000809921384
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,raw,490,43.0,0.087755102041,0.037318859247,0.08117874623,0.050436242794
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,490,43.0,0.087755102041,0.099064877661,0.078502404795,0.01130977562
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,raw,49,9.0,0.183673469388,0.091389270774,0.15830431325,0.092284198614
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,49,9.0,0.183673469388,0.164334738478,0.150112102748,0.01933873091
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,raw,441,34.0,0.077097505669,0.031311035744,0.072609238784,0.045786469925
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,calibrated,441,34.0,0.077097505669,0.091812670904,0.070545771689,0.014715165235
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,raw,128,11.0,0.0859375,0.033711329569,0.080395964952,0.052226170431
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,calibrated,128,11.0,0.0859375,0.094725863516,0.077683412149,0.008788363516
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,raw,13,3.0,0.230769230769,0.086042820999,0.20099476186,0.144726409771
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,calibrated,13,3.0,0.230769230769,0.1592402221,0.184983588254,0.071529008669
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,raw,115,8.0,0.069565217391,0.027795595756,0.066763057475,0.041769621636
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,calibrated,115,8.0,0.069565217391,0.087432936024,0.065553827024,0.017867718633
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,raw,490,43.0,0.087755102041,0.037318859247,0.08117874623,0.050436242794
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,490,43.0,0.087755102041,0.099064877661,0.078502404795,0.01130977562
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,raw,98,15.0,0.15306122449,0.080553972046,0.134304223834,0.072507252444
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,98,15.0,0.15306122449,0.153943487589,0.129031870977,0.000882263099
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,raw,392,28.0,0.071428571429,0.026510081047,0.06789737683,0.044918490381
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,calibrated,392,28.0,0.071428571429,0.085345225179,0.06587003825,0.01391665375
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,raw,128,11.0,0.0859375,0.033711329569,0.080395964952,0.052226170431
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,calibrated,128,11.0,0.0859375,0.094725863516,0.077683412149,0.008788363516
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,raw,26,3.0,0.115384615385,0.071907873982,0.102182471589,0.043476741402
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,calibrated,26,3.0,0.115384615385,0.144998183766,0.101059953754,0.029613568382
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,raw,102,8.0,0.078431372549,0.023974955503,0.074842541691,0.054456417046
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,calibrated,102,8.0,0.078431372549,0.081911350511,0.071724685857,0.003479977962
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,raw,348,25.0,0.07183908046,0.022881600561,0.068435465373,0.048957479899
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,348,25.0,0.07183908046,0.079970472664,0.065724156707,0.008131392204
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,raw,35,3.0,0.085714285714,0.045738164993,0.080276420741,0.039976120721
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,35,3.0,0.085714285714,0.116534843771,0.079768738993,0.030820558057
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,residual,raw,313,22.0,0.070287539936,0.020325754698,0.067111396881,0.049961785238
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,residual,calibrated,313,22.0,0.070287539936,0.075881804968,0.06415367626,0.008274052511
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,candidate,raw,100,8.0,0.08,0.023439063257,0.076287839791,0.056560936743
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,candidate,calibrated,100,8.0,0.08,0.08109407358,0.07285770206,0.00109407358
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,deferred,raw,10,1.0,0.1,0.043387133083,0.092126960097,0.056612866917
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,deferred,calibrated,10,1.0,0.1,0.11350276253,0.088813675918,0.01350276253
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,residual,raw,90,7.0,0.077777777778,0.021222611054,0.074527937535,0.056555166723
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,test,residual,calibrated,90,7.0,0.077777777778,0.077493108141,0.071084816076,0.001043505103
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,validation,candidate,raw,348,25.0,0.07183908046,0.022881600561,0.068435465373,0.048957479899
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,348,25.0,0.07183908046,0.079970472664,0.065724156707,0.008131392204
