model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,comparison,metric,delta,selected_v2_profile
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.242857,U+E2
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.129032,U2+E2
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.143695,U2+E2
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.739495,U2+E2
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.367686,U2+E2
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U2
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-0.22601,U2
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U+E2
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.365853,U2+E2
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.075337,U2+E2
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.443639,U+E2
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,1.923219,U2+E2
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,2.318949,U2+E2
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,1.986666,U+E2
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,1.523077,U2+E2
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U+E2
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.644152,U+E2
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.596,U+E2
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U+E2
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-2.352941,U
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.232142,U+E2
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.693333,U
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.052795,U
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U2
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U2
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.583219,U
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.611211,U+E2
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.191651,U+E2
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.071428,U2+E2
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U2
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U+E2
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U+E2
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,,U
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,-1.225,U
DrugBAN,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
DrugBAN,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.74026,U
DrugBAN,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_lift,-0.833333,U2+E2
DrugBAN,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_lift,0.0,U
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.026315,U2+E2
PACE,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.071429,U+E2
PACE,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.095239,U+E2
PACE,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.263158,U2+E2
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.357143,U2+E2
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.285715,U2+E2
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.285715,U+E2
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.142858,U+E2
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.5,U
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.214286,U2+E2
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.2,U2+E2
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.222222,U2+E2
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.125,U+E2
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.055556,U+E2
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.23077,U+E2
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.090909,U+E2
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.111112,U
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.090909,U
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.222222,U
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.25,U+E2
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.153846,U+E2
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.125,U
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.23077,U+E2
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.181818,U+E2
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.05,U2+E2
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.076923,U+E2
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.363637,U2+E2
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.1,U+E2
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.222222,U2+E2
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.258064,U2+E2
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.153847,U2+E2
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.3,U2+E2
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.030303,U2
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.5,U2
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.171428,U+E2
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.181818,U
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2+E2
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.666666,U2
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.166667,U
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.25,U+E2
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.384615,U2
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.125,U
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U+E2
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,,U2+E2
PACE,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.5,U+E2
PACE,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.108108,U+E2
PACE,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.071429,U
PACE,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.666667,U2+E2
PACE,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.5,U2+E2
PACE,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.058824,U
PACE,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.076923,U
PACE,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.090909,U2
PACE,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.076924,U2+E2
PACE,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.117647,U2+E2
PACE,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.083333,U
PACE,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.133333,U2+E2
PACE,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.083334,U
PACE,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.555556,U+E2
PACE,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.454546,U
PACE,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.2,U2+E2
PACE,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U2
PACE,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
PACE,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.0,U
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.130435,U+E2
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,0.052632,U+E2
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.125,U+E2
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.090909,U+E2
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.173913,U+E2
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_v2_selected - formal_selected,review_recall_of_residual_errors,-0.263158,U+E2
