model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual
TAPB,human,seed_6,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,76,8,68,13.0,0.191176470588,0.513286713287,0.304392844595,7,3.0,0.428571428571,2.241758241758,0.230769230769,0.333333333333,0.83606557377,0.027242044359,15,0.197368421053,58.0,13.0,0.224137931034,0.507692307692,0.324561479873,6.0,3.0,0.5,2.230769230769,0.230769230769,0.333333333333,0.807692307692,0.031830238727
TAPB,human,seed_6,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,76,8,68,13.0,0.191176470588,0.227972027972,0.203901553713,7,1.0,0.142857142857,0.747252747253,0.076923076923,0.2,0.803278688525,-0.005544840887,15,0.197368421053,58.0,13.0,0.224137931034,0.25811965812,0.231823923845,6.0,1.0,0.166666666667,0.74358974359,0.076923076923,0.2,0.769230769231,-0.006631299735
TAPB,human,seed_6,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,76,8,68,13.0,0.191176470588,0.311888111888,0.21931033587,7,1.0,0.142857142857,0.747252747253,0.076923076923,0.2,0.803278688525,-0.005544840887,15,0.197368421053,58.0,13.0,0.224137931034,0.350427350427,0.25338459853,6.0,1.0,0.166666666667,0.74358974359,0.076923076923,0.2,0.769230769231,-0.006631299735
TAPB,human,seed_6,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.5,0.191176470588,7,1.338235294118,0.191176470588,1.0,0.102941176471,0.222549019608,0.808823529412,0.0,15,0.197368421053,58.0,13.0,0.224137931034,0.5,0.224137931034,6.0,1.344827586207,0.224137931034,1.0,0.103448275862,0.222988505747,0.775862068966,0.0
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.413086913087,0.29449060061,41,4,37,4.0,0.108108108108,0.318181818182,0.316942993414,7,1.0,0.142857142857,1.321428571429,0.25,0.25,0.9,0.008108108108,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.511111111111,0.182911973702,41,4,37,4.0,0.108108108108,0.848484848485,0.43108974359,7,2.0,0.285714285714,2.642857142857,0.5,0.5,0.933333333333,0.041441441441,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.427777777778,0.18164203027,41,4,37,4.0,0.108108108108,0.613636363636,0.356944444444,7,2.0,0.285714285714,2.642857142857,0.5,0.5,0.933333333333,0.041441441441,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.611111111111,0.273579383383,41,4,37,4.0,0.108108108108,0.643939393939,0.384821428571,7,1.0,0.142857142857,1.321428571429,0.25,0.25,0.9,0.008108108108,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.555555555556,0.146986183948,41,4,37,4.0,0.108108108108,0.825757575758,0.396381578947,7,2.0,0.285714285714,2.642857142857,0.5,0.5,0.933333333333,0.041441441441,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,41,4,37,4.0,0.108108108108,0.401515151515,0.201342838196,7,1.0,0.142857142857,1.321428571429,0.25,0.25,0.9,0.008108108108,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,41,4,37,4.0,0.108108108108,0.068181818182,0.080546088611,7,0.0,0.0,0.0,0.0,0.0,0.866666666667,-0.025225225225,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,41,4,37,4.0,0.108108108108,0.318181818182,0.104191919192,7,0.0,0.0,0.0,0.0,0.0,0.866666666667,-0.025225225225,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.111888111888,0.034965034965,41,4,37,4.0,0.108108108108,0.5,0.108108108108,7,0.756756756757,0.108108108108,1.0,0.189189189189,0.189189189189,0.891891891892,0.0,11,0.268292682927,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,76,8,68,13.0,0.191176470588,0.513286713287,0.304392844595,14,4.0,0.285714285714,1.494505494505,0.307692307692,0.4,0.833333333333,0.024509803922,22,0.289473684211,58.0,13.0,0.224137931034,0.507692307692,0.324561479873,12.0,4.0,0.333333333333,1.487179487179,0.307692307692,0.4,0.804347826087,0.028485757121
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,8,68,13.0,0.191176470588,0.846153846154,0.673551286462,14,9.0,0.642857142857,3.362637362637,0.692307692308,0.733333333333,0.925925925926,0.117102396514,22,0.289473684211,58.0,13.0,0.224137931034,0.841025641026,0.682392886275,12.0,9.0,0.75,3.346153846154,0.692307692308,0.733333333333,0.913043478261,0.137181409295
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,8,68,13.0,0.191176470588,0.846153846154,0.673551286462,14,9.0,0.642857142857,3.362637362637,0.692307692308,0.733333333333,0.925925925926,0.117102396514,22,0.289473684211,58.0,13.0,0.224137931034,0.841025641026,0.682392886275,12.0,9.0,0.75,3.346153846154,0.692307692308,0.733333333333,0.913043478261,0.137181409295
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.711888111888,0.595221718344,14,6.0,0.428571428571,2.241758241758,0.461538461538,0.533333333333,0.87037037037,0.061546840959,22,0.289473684211,58.0,13.0,0.224137931034,0.676923076923,0.599863352014,12.0,6.0,0.5,2.230769230769,0.461538461538,0.533333333333,0.847826086957,0.071964017991
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.834965034965,0.753699243081,14,9.0,0.642857142857,3.362637362637,0.692307692308,0.733333333333,0.925925925926,0.117102396514,22,0.289473684211,58.0,13.0,0.224137931034,0.815384615385,0.758160021405,12.0,9.0,0.75,3.346153846154,0.692307692308,0.733333333333,0.913043478261,0.137181409295
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,76,8,68,13.0,0.191176470588,0.513286713287,0.304392844595,14,4.0,0.285714285714,1.494505494505,0.307692307692,0.4,0.833333333333,0.024509803922,22,0.289473684211,58.0,13.0,0.224137931034,0.507692307692,0.324561479873,12.0,4.0,0.333333333333,1.487179487179,0.307692307692,0.4,0.804347826087,0.028485757121
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,76,8,68,13.0,0.191176470588,0.227972027972,0.203901553713,14,1.0,0.071428571429,0.373626373626,0.076923076923,0.2,0.777777777778,-0.031045751634,22,0.289473684211,58.0,13.0,0.224137931034,0.25811965812,0.231823923845,12.0,1.0,0.083333333333,0.371794871795,0.076923076923,0.2,0.739130434783,-0.036731634183
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,76,8,68,13.0,0.191176470588,0.311888111888,0.21931033587,14,1.0,0.071428571429,0.373626373626,0.076923076923,0.2,0.777777777778,-0.031045751634,22,0.289473684211,58.0,13.0,0.224137931034,0.350427350427,0.25338459853,12.0,1.0,0.083333333333,0.371794871795,0.076923076923,0.2,0.739130434783,-0.036731634183
TAPB,human,seed_6,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.5,0.191176470588,14,2.676470588235,0.191176470588,1.0,0.205882352941,0.311764705882,0.808823529412,0.0,22,0.289473684211,58.0,13.0,0.224137931034,0.5,0.224137931034,12.0,2.689655172414,0.224137931034,1.0,0.206896551724,0.312643678161,0.775862068966,0.0
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,uncertainty,primary,complete,calibrated_error_risk,0.413086913087,0.29449060061,41,4,37,4.0,0.108108108108,0.318181818182,0.316942993414,11,1.0,0.090909090909,0.840909090909,0.25,0.25,0.884615384615,-0.007276507277,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.511111111111,0.182911973702,41,4,37,4.0,0.108108108108,0.848484848485,0.43108974359,11,2.0,0.181818181818,1.681818181818,0.5,0.5,0.923076923077,0.031185031185,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.427777777778,0.18164203027,41,4,37,4.0,0.108108108108,0.613636363636,0.356944444444,11,2.0,0.181818181818,1.681818181818,0.5,0.5,0.923076923077,0.031185031185,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.611111111111,0.273579383383,41,4,37,4.0,0.108108108108,0.643939393939,0.384821428571,11,2.0,0.181818181818,1.681818181818,0.5,0.5,0.923076923077,0.031185031185,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.555555555556,0.146986183948,41,4,37,4.0,0.108108108108,0.825757575758,0.396381578947,11,3.0,0.272727272727,2.522727272727,0.75,0.75,0.961538461538,0.069646569647,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,41,4,37,4.0,0.108108108108,0.401515151515,0.201342838196,11,1.0,0.090909090909,0.840909090909,0.25,0.25,0.884615384615,-0.007276507277,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,41,4,37,4.0,0.108108108108,0.068181818182,0.080546088611,11,0.0,0.0,0.0,0.0,0.0,0.846153846154,-0.045738045738,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,native_density,baseline,complete,native_domain_density_distance,,,41,4,37,4.0,0.108108108108,0.318181818182,0.104191919192,11,0.0,0.0,0.0,0.0,0.0,0.846153846154,-0.045738045738,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.111888111888,0.034965034965,41,4,37,4.0,0.108108108108,0.5,0.108108108108,11,1.189189189189,0.108108108108,1.0,0.297297297297,0.297297297297,0.891891891892,0.0,15,0.365853658537,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,76,8,68,13.0,0.191176470588,0.513286713287,0.304392844595,20,5.0,0.25,1.307692307692,0.384615384615,0.466666666667,0.833333333333,0.024509803922,28,0.368421052632,58.0,13.0,0.224137931034,0.507692307692,0.324561479873,17.0,5.0,0.294117647059,1.31221719457,0.384615384615,0.466666666667,0.80487804878,0.029015979815
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,8,68,13.0,0.191176470588,0.846153846154,0.673551286462,20,10.0,0.5,2.615384615385,0.769230769231,0.8,0.9375,0.128676470588,28,0.368421052632,58.0,13.0,0.224137931034,0.841025641026,0.682392886275,17.0,10.0,0.588235294118,2.62443438914,0.769230769231,0.8,0.926829268293,0.150967199327
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,8,68,13.0,0.191176470588,0.846153846154,0.673551286462,20,10.0,0.5,2.615384615385,0.769230769231,0.8,0.9375,0.128676470588,28,0.368421052632,58.0,13.0,0.224137931034,0.841025641026,0.682392886275,17.0,10.0,0.588235294118,2.62443438914,0.769230769231,0.8,0.926829268293,0.150967199327
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.711888111888,0.595221718344,20,7.0,0.35,1.830769230769,0.538461538462,0.6,0.875,0.066176470588,28,0.368421052632,58.0,13.0,0.224137931034,0.676923076923,0.599863352014,17.0,6.0,0.352941176471,1.574660633484,0.461538461538,0.533333333333,0.829268292683,0.053406223717
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.834965034965,0.753699243081,20,9.0,0.45,2.353846153846,0.692307692308,0.733333333333,0.916666666667,0.107843137255,28,0.368421052632,58.0,13.0,0.224137931034,0.815384615385,0.758160021405,17.0,9.0,0.529411764706,2.361990950226,0.692307692308,0.733333333333,0.90243902439,0.126576955425
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,raw_uncertainty,baseline,complete,raw_error_risk,,,76,8,68,13.0,0.191176470588,0.513286713287,0.304392844595,20,5.0,0.25,1.307692307692,0.384615384615,0.466666666667,0.833333333333,0.024509803922,28,0.368421052632,58.0,13.0,0.224137931034,0.507692307692,0.324561479873,17.0,5.0,0.294117647059,1.31221719457,0.384615384615,0.466666666667,0.80487804878,0.029015979815
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,native_max_shift,baseline,complete,native_domain_shift_score,,,76,8,68,13.0,0.191176470588,0.227972027972,0.203901553713,20,1.0,0.05,0.261538461538,0.076923076923,0.2,0.75,-0.058823529412,28,0.368421052632,58.0,13.0,0.224137931034,0.25811965812,0.231823923845,17.0,1.0,0.058823529412,0.262443438914,0.076923076923,0.2,0.707317073171,-0.068544995795
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,native_density,baseline,complete,native_domain_density_distance,,,76,8,68,13.0,0.191176470588,0.311888111888,0.21931033587,20,1.0,0.05,0.261538461538,0.076923076923,0.2,0.75,-0.058823529412,28,0.368421052632,58.0,13.0,0.224137931034,0.350427350427,0.25338459853,17.0,1.0,0.058823529412,0.262443438914,0.076923076923,0.2,0.707317073171,-0.068544995795
TAPB,human,seed_6,target,base,0.8,0.1,0.3,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,8,68,13.0,0.191176470588,0.5,0.191176470588,20,3.823529411765,0.191176470588,1.0,0.294117647059,0.388235294118,0.808823529412,0.0,28,0.368421052632,58.0,13.0,0.224137931034,0.5,0.224137931034,17.0,3.810344827586,0.224137931034,1.0,0.293103448276,0.387356321839,0.775862068966,0.0
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,uncertainty,primary,complete,calibrated_error_risk,0.097643097643,0.006734006734,41,8,33,3.0,0.090909090909,0.1,0.066414141414,2,0.0,0.0,0.0,0.0,0.25,0.903225806452,-0.005865102639,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,1.0,0.0,41,8,33,3.0,0.090909090909,0.811111111111,0.716666666667,2,2.0,1.0,11.0,0.666666666667,0.75,0.967741935484,0.058651026393,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,1.0,0.0,41,8,33,3.0,0.090909090909,0.833333333333,0.722222222222,2,2.0,1.0,11.0,0.666666666667,0.75,0.967741935484,0.058651026393,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.458333333333,0.273226605179,41,8,33,3.0,0.090909090909,0.677777777778,0.267156862745,2,1.0,0.5,5.5,0.333333333333,0.5,0.935483870968,0.026392961877,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.75,0.25,41,8,33,3.0,0.090909090909,0.9,0.75,2,2.0,1.0,11.0,0.666666666667,0.75,0.967741935484,0.058651026393,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,41,8,33,3.0,0.090909090909,0.233333333333,0.077532467532,2,0.0,0.0,0.0,0.0,0.25,0.903225806452,-0.005865102639,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,41,8,33,3.0,0.090909090909,0.066666666667,0.076280041797,2,0.0,0.0,0.0,0.0,0.25,0.903225806452,-0.005865102639,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,41,8,33,3.0,0.090909090909,0.255555555556,0.093939393939,2,0.0,0.0,0.0,0.0,0.25,0.903225806452,-0.005865102639,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.090909090909,0.0,41,8,33,3.0,0.090909090909,0.5,0.090909090909,2,0.181818181818,0.090909090909,1.0,0.060606060606,0.295454545455,0.909090909091,0.0,10,0.243902439024,,,,,,,,,,,,,
TAPB,human,seed_6,target,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,76,15,61,10.0,0.16393442623,0.405882352941,0.235834794088,3,1.0,0.333333333333,2.033333333333,0.1,0.4,0.844827586207,0.008762012436,18,0.236842105263,51.0,10.0,0.196078431373,0.407317073171,0.260789865916,3.0,1.0,0.333333333333,1.7,0.1,0.4,0.8125,0.008578431373
TAPB,human,seed_6,target,base,0.8,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,15,61,10.0,0.16393442623,0.807843137255,0.656108058608,3,3.0,1.0,6.1,0.3,0.533333333333,0.879310344828,0.043244771057,18,0.236842105263,51.0,10.0,0.196078431373,0.80487804878,0.667330061243,3.0,3.0,1.0,5.1,0.3,0.533333333333,0.854166666667,0.050245098039
TAPB,human,seed_6,target,base,0.8,0.2,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,76,15,61,10.0,0.16393442623,0.794117647059,0.667071386701,3,3.0,1.0,6.1,0.3,0.533333333333,0.879310344828,0.043244771057,18,0.236842105263,51.0,10.0,0.196078431373,0.790243902439,0.681134126451,3.0,3.0,1.0,5.1,0.3,0.533333333333,0.854166666667,0.050245098039
TAPB,human,seed_6,target,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,76,15,61,10.0,0.16393442623,0.629411764706,0.535626984127,3,3.0,1.0,6.1,0.3,0.533333333333,0.879310344828,0.043244771057,18,0.236842105263,51.0,10.0,0.196078431373,0.590243902439,0.542864698444,3.0,3.0,1.0,5.1,0.3,0.533333333333,0.854166666667,0.050245098039
