model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,158,16,142,26.0,0.183098591549,0.454907161804,0.177840131047,14,3.0,0.214285714286,1.17032967033,0.115384615385,0.28125,0.8203125,0.003411091549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,158,16,142,26.0,0.183098591549,0.438163129973,0.171246793846,14,2.0,0.142857142857,0.78021978022,0.076923076923,0.25,0.8125,-0.004401408451,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.816312997347,0.473018650004,14,7.0,0.5,2.730769230769,0.269230769231,0.40625,0.8515625,0.034661091549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.369827049367,0.066784625095,647,65,582,120.0,0.20618556701,0.6806998557,0.354395838499,116,41.0,0.353448275862,1.714224137931,0.341666666667,0.455172413793,0.830472103004,0.036657670015,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.397087975469,0.042853536251,647,65,582,120.0,0.20618556701,0.67876984127,0.335963008839,116,35.0,0.301724137931,1.463362068966,0.291666666667,0.413793103448,0.817596566524,0.023782133534,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.396410161521,0.04253171488,647,65,582,120.0,0.20618556701,0.678589466089,0.335874187183,116,35.0,0.301724137931,1.463362068966,0.291666666667,0.413793103448,0.817596566524,0.023782133534,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.462538651402,0.011425942794,647,65,582,120.0,0.20618556701,0.73676046176,0.394935475054,116,49.0,0.422413793103,2.048706896552,0.408333333333,0.510344827586,0.847639484979,0.053825051989,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.488737368382,0.064836321651,647,65,582,120.0,0.20618556701,0.770418470418,0.415556650699,116,55.0,0.474137931034,2.299568965517,0.458333333333,0.551724137931,0.860515021459,0.06670058847,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,647,65,582,120.0,0.20618556701,0.695725108225,0.340303170291,116,45.0,0.387931034483,1.881465517241,0.375,0.48275862069,0.839055793991,0.045241361002,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,647,65,582,120.0,0.20618556701,0.543524531025,0.282990933574,116,32.0,0.275862068966,1.337931034483,0.266666666667,0.393103448276,0.811158798283,0.017344365294,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,647,65,582,120.0,0.20618556701,0.548538961039,0.289538528959,116,34.0,0.293103448276,1.421551724138,0.283333333333,0.406896551724,0.815450643777,0.021636210787,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.466173586452,0.081892803528,647,65,582,120.0,0.20618556701,0.751199494949,0.381566041306,116,50.0,0.431034482759,2.090517241379,0.416666666667,0.51724137931,0.849785407725,0.055970974736,181,0.279752704791
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,158,16,142,26.0,0.183098591549,0.707228116711,0.318832007055,28,10.0,0.357142857143,1.950549450549,0.384615384615,0.5,0.859649122807,0.042747714356,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,158,16,142,26.0,0.183098591549,0.710543766578,0.400903868348,28,10.0,0.357142857143,1.950549450549,0.384615384615,0.5,0.859649122807,0.042747714356,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,158,16,142,26.0,0.183098591549,0.710543766578,0.400903868348,28,10.0,0.357142857143,1.950549450549,0.384615384615,0.5,0.859649122807,0.042747714356,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.858421750663,0.518819687995,28,14.0,0.5,2.730769230769,0.538461538462,0.625,0.894736842105,0.077835433655,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.85775862069,0.524513032518,28,14.0,0.5,2.730769230769,0.538461538462,0.625,0.894736842105,0.077835433655,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,158,16,142,26.0,0.183098591549,0.707228116711,0.318832007055,28,10.0,0.357142857143,1.950549450549,0.384615384615,0.5,0.859649122807,0.042747714356,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,158,16,142,26.0,0.183098591549,0.454907161804,0.177840131047,28,4.0,0.142857142857,0.78021978022,0.153846153846,0.3125,0.80701754386,-0.009883864591,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,158,16,142,26.0,0.183098591549,0.438163129973,0.171246793846,28,3.0,0.107142857143,0.585164835165,0.115384615385,0.28125,0.798245614035,-0.018655794416,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.816312997347,0.473018650004,28,15.0,0.535714285714,2.925824175824,0.576923076923,0.65625,0.90350877193,0.086607363479,44,0.278481012658
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty,primary,complete,calibrated_error_risk,0.369827049367,0.066784625095,647,65,582,120.0,0.20618556701,0.6806998557,0.354395838499,175,58.0,0.331428571429,1.607428571429,0.483333333333,0.572413793103,0.847665847666,0.053851414676,240,0.370942812983
