model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,uncertainty_error_detection_auprc,uncertainty_review_error_rate,uncertainty_combined_recall_of_candidate_errors,uncertainty_retained_accuracy_gain_vs_residual,uncertainty_deduplicated_error_detection_auprc,uncertainty_deduplicated_review_error_rate,uncertainty_deduplicated_combined_recall_of_candidate_errors,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,transfer_type,held_out_domain,transferred_profile,delta_error_detection_auprc_vs_uncertainty,delta_deduplicated_error_detection_auprc_vs_uncertainty,delta_review_error_rate_vs_uncertainty,delta_deduplicated_review_error_rate_vs_uncertainty,delta_combined_recall_of_candidate_errors_vs_uncertainty,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
DrugBAN,biosnap,seed_4,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,106,14.0,0.132075,0.674689,0.300526,21,6.0,0.285714,2.163265,0.428571,0.578947,0.905882,0.037958,,,,,,,,,,,,,,0.272763,0.333333,0.631579,0.049723,,,,,leave_one_model_out,DrugBAN,prior,0.027763,,-0.047619,,-0.052632,,-0.011765,
DrugBAN,biosnap,seed_4,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,94,10.0,0.106383,0.604762,0.176662,19,3.0,0.157895,1.484211,0.3,0.631579,0.906667,0.01305,,,,,,,,,,,,,,0.218966,0.157895,0.631579,0.01305,,,,,leave_one_model_out,DrugBAN,prior,-0.042304,,0.0,,0.0,,0.0,
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,167,34.0,0.203593,0.732198,0.418835,33,13.0,0.393939,1.934938,0.382353,0.487805,0.843284,0.046876,,,,,,,,,,,,,,0.333817,0.333333,0.439024,0.031951,,,,,leave_one_model_out,DrugBAN,prior,0.085018,,0.060606,,0.048781,,0.014925,
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,149,29.0,0.194631,0.749713,0.429813,30,12.0,0.4,2.055172,0.413793,0.585366,0.857143,0.051774,,,,,,,,,,,,,,0.328729,0.433333,0.609756,0.060177,,,,,leave_one_model_out,DrugBAN,prior,0.101084,,-0.033333,,-0.02439,,-0.008403,
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,147,29.0,0.197279,0.755406,0.415211,29,12.0,0.413793,2.097503,0.413793,0.46875,0.855932,0.053211,,,,,,,,,,,,,,0.360992,0.448276,0.5,0.061686,,,,,leave_one_model_out,DrugBAN,prior,0.054219,,-0.034483,,-0.03125,,-0.008475,
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,130,21.0,0.161538,0.730013,0.388247,26,7.0,0.269231,1.666667,0.333333,0.5625,0.865385,0.026923,,,,,,,,,,,,,,0.36433,0.269231,0.5625,0.026923,,,,,leave_one_model_out,DrugBAN,prior,0.023917,,0.0,,0.0,,0.0,
DrugBAN,biosnap,seed_6,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,189,36.0,0.190476,0.717683,0.323944,38,9.0,0.236842,1.243421,0.25,0.357143,0.821192,0.011668,,,,,,,,,,,,,,0.262974,0.263158,0.380952,0.018291,,,,,leave_one_model_out,DrugBAN,prior,0.06097,,-0.026316,,-0.023809,,-0.006623,
DrugBAN,biosnap,seed_6,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,168,32.0,0.190476,0.73989,0.34995,34,10.0,0.294118,1.544118,0.3125,0.47619,0.835821,0.026297,,,,,,,,,,,,,,0.318357,0.294118,0.47619,0.026297,,,,,leave_one_model_out,DrugBAN,prior,0.031593,,0.0,,0.0,,0.0,
DrugBAN,biosnap,seed_6,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,157,28.0,0.178344,0.762735,0.353983,31,10.0,0.322581,1.808756,0.357143,0.454545,0.857143,0.035487,,,,,,,,,,,,,,0.314385,0.225806,0.363636,0.011677,,,,,leave_one_model_out,DrugBAN,prior,0.039598,,0.096775,,0.090909,,0.02381,
DrugBAN,biosnap,seed_6,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,140,22.0,0.157143,0.800462,0.385459,28,11.0,0.392857,2.5,0.5,0.666667,0.901786,0.058929,,,,,,,,,,,,,,0.245466,0.25,0.545455,0.023214,,,,,leave_one_model_out,DrugBAN,prior,0.139993,,0.142857,,0.121212,,0.035715,
DrugBAN,biosnap,seed_7,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,165,51.0,0.309091,0.774166,0.51957,33,19.0,0.575758,1.862745,0.372549,0.457627,0.757576,0.066667,,,,,,,,,,,,,,0.432774,0.424242,0.372881,0.028788,,,,,leave_one_model_out,DrugBAN,prior,0.086796,,0.151516,,0.084746,,0.037879,
DrugBAN,biosnap,seed_7,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,146,42.0,0.287671,0.800824,0.601251,29,17.0,0.586207,2.037767,0.404762,0.576271,0.786325,0.073996,,,,,,,,,,,,,,0.43411,0.413793,0.491525,0.031261,,,,,leave_one_model_out,DrugBAN,prior,0.167141,,0.172414,,0.084746,,0.042735,
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,122,33.0,0.270492,0.834866,0.611848,24,15.0,0.625,2.310606,0.454545,0.513514,0.816327,0.086818,,,,,,,,,,,,,,0.443762,0.458333,0.405405,0.046002,,,,,leave_one_model_out,DrugBAN,prior,0.168086,,0.166667,,0.108109,,0.040816,
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,109,29.0,0.266055,0.838793,0.605272,22,13.0,0.590909,2.221003,0.448276,0.567568,0.816092,0.082147,,,,,,,,,,,,,,0.504657,0.5,0.513514,0.059158,,,,,leave_one_model_out,DrugBAN,prior,0.100615,,0.090909,,0.054054,,0.022989,
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,174,28.0,0.16092,0.750978,0.305295,35,13.0,0.371429,2.308163,0.464286,0.558824,0.892086,0.053006,,,,,,,,,,,,,,0.291764,0.314286,0.5,0.038617,,,,,leave_one_model_out,DrugBAN,prior,0.013531,,0.057143,,0.058824,,0.014389,
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,154,22.0,0.142857,0.772039,0.347997,31,10.0,0.322581,2.258065,0.454545,0.647059,0.902439,0.045296,,,,,,,,,,,,,,0.352653,0.258065,0.588235,0.029036,,,,,leave_one_model_out,DrugBAN,prior,-0.004656,,0.064516,,0.058824,,0.01626,
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,156,22.0,0.141026,0.766961,0.339744,31,10.0,0.322581,2.28739,0.454545,0.571429,0.904,0.045026,,,,,,,,,,,,,,0.277099,0.258065,0.5,0.029026,,,,,leave_one_model_out,DrugBAN,prior,0.062645,,0.064516,,0.071429,,0.016,
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,138,17.0,0.123188,0.762275,0.282362,28,6.0,0.214286,1.739496,0.352941,0.607143,0.9,0.023188,,,,,,,,,,,,,,0.249319,0.214286,0.607143,0.023188,,,,,leave_one_model_out,DrugBAN,prior,0.033043,,0.0,,0.0,,0.0,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,237,96.0,0.405063,0.691342,0.552923,47,26.0,0.553191,1.365691,0.270833,0.363636,0.631579,0.036642,,,,,,,,,,,,,,0.502837,0.510638,0.345455,0.026116,,,,,leave_one_model_out,DrugBAN,prior,0.050086,,0.042553,,0.018181,,0.010526,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,210,82.0,0.390476,0.680831,0.525681,42,23.0,0.547619,1.402439,0.280488,0.463636,0.64881,0.039286,,,,,,,,,,,,,,0.505618,0.547619,0.463636,0.039286,,,,,leave_one_model_out,DrugBAN,prior,0.020063,,0.0,,0.0,,0.0,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,179,66.0,0.368715,0.700858,0.53099,36,19.0,0.527778,1.431397,0.287879,0.38961,0.671329,0.040044,,,,,,,,,,,,,,0.52118,0.472222,0.363636,0.026058,,,,,leave_one_model_out,DrugBAN,prior,0.00981,,0.055556,,0.025974,,0.013986,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,159,56.0,0.352201,0.710992,0.564706,32,19.0,0.59375,1.685826,0.339286,0.519481,0.708661,0.060863,,,,,,,,,,,,,,0.46028,0.53125,0.493506,0.045115,,,,,leave_one_model_out,DrugBAN,prior,0.104426,,0.0625,,0.025975,,0.015748,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,231,47.0,0.203463,0.545097,0.206917,46,7.0,0.152174,0.747919,0.148936,0.285714,0.783784,-0.012753,,,,,,,,,,,,,,0.268967,0.282609,0.392857,0.019679,,,,,leave_one_model_out,DrugBAN,prior,-0.06205,,-0.130435,,-0.107143,,-0.032432,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,206,39.0,0.18932,0.541072,0.194769,41,6.0,0.146341,0.772983,0.153846,0.410714,0.8,-0.01068,,,,,,,,,,,,,,0.264843,0.268293,0.5,0.019623,,,,,leave_one_model_out,DrugBAN,prior,-0.070074,,-0.121952,,-0.089286,,-0.030303,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,149,25.0,0.167785,0.512581,0.165851,30,5.0,0.166667,0.993333,0.2,0.285714,0.831933,-0.000282,,,,,,,,,,,,,,0.265651,0.233333,0.357143,0.016525,,,,,leave_one_model_out,DrugBAN,prior,-0.0998,,-0.066666,,-0.071429,,-0.016807,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,132,20.0,0.151515,0.458482,0.135993,26,2.0,0.076923,0.507692,0.1,0.357143,0.830189,-0.018296,,,,,,,,,,,,,,0.213717,0.230769,0.5,0.01944,,,,,leave_one_model_out,DrugBAN,prior,-0.077724,,-0.153846,,-0.142857,,-0.037736,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,155,17.0,0.109677,0.536658,0.115805,31,2.0,0.064516,0.588235,0.117647,0.347826,0.879032,-0.01129,,,,,,,,,,,,,,0.111853,0.064516,0.347826,-0.01129,,,,,leave_one_model_out,DrugBAN,prior,0.003952,,0.0,,0.0,,0.0,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,138,16.0,0.115942,0.601947,0.155457,28,4.0,0.142857,1.232143,0.25,0.478261,0.890909,0.006851,,,,,,,,,,,,,,0.136377,0.071429,0.391304,-0.011331,,,,,leave_one_model_out,DrugBAN,prior,0.01908,,0.071428,,0.086957,,0.018182,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,127,15.0,0.11811,0.634524,0.175527,25,3.0,0.12,1.016,0.2,0.294118,0.882353,0.000463,,,,,,,,,,,,,,0.150489,0.12,0.294118,0.000463,,,,,leave_one_model_out,DrugBAN,prior,0.025038,,0.0,,0.0,,0.0,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,113,14.0,0.123894,0.660173,0.301854,23,5.0,0.217391,1.754658,0.357143,0.470588,0.9,0.023894,,,,,,,,,,,,,,0.177037,0.173913,0.411765,0.012783,,,,,leave_one_model_out,DrugBAN,prior,0.124817,,0.043478,,0.058823,,0.011111,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,217,51.0,0.235023,0.701039,0.435041,43,18.0,0.418605,1.781122,0.352941,0.459016,0.810345,0.045368,,,,,,,,,,,,,,0.325719,0.27907,0.360656,0.010885,,,,,leave_one_model_out,DrugBAN,prior,0.109322,,0.139535,,0.09836,,0.034483,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,193,43.0,0.222798,0.686977,0.361346,39,15.0,0.384615,1.726297,0.348837,0.540984,0.818182,0.04098,,,,,,,,,,,,,,0.272492,0.282051,0.47541,0.015006,,,,,leave_one_model_out,DrugBAN,prior,0.088854,,0.102564,,0.065574,,0.025974,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,157,34.0,0.216561,0.709708,0.402778,31,16.0,0.516129,2.383302,0.470588,0.538462,0.857143,0.073703,,,,,,,,,,,,,,0.381746,0.387097,0.435897,0.041957,,,,,leave_one_model_out,DrugBAN,prior,0.021032,,0.129032,,0.102565,,0.031746,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,140,28.0,0.2,0.711416,0.423814,28,13.0,0.464286,2.321429,0.464286,0.615385,0.866071,0.066071,,,,,,,,,,,,,,0.348957,0.428571,0.589744,0.057143,,,,,leave_one_model_out,DrugBAN,prior,0.074857,,0.035715,,0.025641,,0.008928,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,15,2.0,0.133333,0.576923,0.333333,0,,,,,,,,,,,,,,,,,,,,,0.325,,,,,,,,leave_one_model_out,DrugBAN,prior,0.008333,,,,,,,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,14,2.0,0.142857,0.541667,0.333333,0,,,,,,,,,,,,,,,,,,,,,0.416667,,,,,,,,leave_one_model_out,DrugBAN,prior,-0.083334,,,,,,,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_4,target,base,0.8,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.25,,,,0.25,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_4,target,base,0.8,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.333333,,,,0.333333,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,55,10.0,0.181818,0.535556,0.333911,11,2.0,0.181818,1.0,0.2,0.428571,0.818182,0.0,46.0,10.0,0.217391,0.55,0.367807,9.0,2.0,0.222222,1.022222,0.2,0.428571,0.783784,0.001175,0.367731,0.363636,0.571429,0.045455,0.382926,0.333333,0.5,0.028202,leave_one_model_out,DrugBAN,prior,-0.03382,-0.015119,-0.181818,-0.111111,-0.142858,-0.071429,-0.045455,-0.027027
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,49,7.0,0.142857,0.44898,0.267589,10,1.0,0.1,0.7,0.142857,0.571429,0.846154,-0.010989,40.0,7.0,0.175,0.458874,0.295567,8.0,1.0,0.125,0.714286,0.142857,0.571429,0.8125,-0.0125,0.231651,0.3,0.714286,0.040293,0.255102,0.25,0.642857,0.01875,leave_one_model_out,DrugBAN,prior,0.035938,0.040465,-0.2,-0.125,-0.142857,-0.071428,-0.051282,-0.03125
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.25,0.25,0.5,0.036415,0.366667,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.7,,,,0.833333,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.488889,,,,0.5,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.625,,,,0.642857,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,38,2.0,0.052632,0.722222,0.126923,8,0.0,0.0,0.0,0.0,0.0,0.933333,-0.014035,35.0,2.0,0.057143,0.69697,0.126923,7.0,0.0,0.0,0.0,0.0,0.0,0.928571,-0.014286,0.219298,0.125,0.5,0.019298,0.222222,0.142857,0.5,0.021429,leave_one_model_out,DrugBAN,prior,-0.092375,-0.095299,-0.125,-0.142857,-0.5,-0.5,-0.033333,-0.035715
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,34,1.0,0.029412,0.757576,0.111111,7,0.0,0.0,0.0,0.0,0.5,0.962963,-0.007625,31.0,1.0,0.032258,0.733333,0.111111,6.0,0.0,0.0,0.0,0.0,0.5,0.96,-0.007742,0.066667,0.0,0.5,-0.007625,0.071429,0.0,0.5,-0.007742,leave_one_model_out,DrugBAN,prior,0.044444,0.039682,0.0,0.0,0.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,prior,True,1,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,leave_one_model_out,DrugBAN,prior,,,,,,,,
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,64,12.0,0.1875,0.682692,0.357527,13,5.0,0.384615,2.051282,0.416667,0.5,0.862745,0.050245,56.0,12.0,0.214286,0.672348,0.36935,11.0,4.0,0.363636,1.69697,0.333333,0.428571,0.822222,0.036508,0.505843,0.461538,0.571429,0.069853,0.564618,0.545455,0.571429,0.080952,leave_one_model_out,DrugBAN,prior,-0.148316,-0.195268,-0.076923,-0.181819,-0.071429,-0.142858,-0.019608,-0.044444
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,57,7.0,0.122807,0.545714,0.188482,11,2.0,0.181818,1.480519,0.285714,0.642857,0.891304,0.014111,50.0,7.0,0.14,0.534884,0.196474,10.0,1.0,0.1,0.714286,0.142857,0.571429,0.85,-0.01,0.283836,0.363636,0.785714,0.05759,0.294117,0.3,0.714286,0.04,leave_one_model_out,DrugBAN,prior,-0.095354,-0.097643,-0.181818,-0.2,-0.142857,-0.142857,-0.043479,-0.05
DrugBAN,human,seed_8,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,55,6.0,0.109091,0.527211,0.195315,11,1.0,0.090909,0.833333,0.166667,0.5,0.886364,-0.004545,48.0,6.0,0.125,0.527778,0.207139,10.0,1.0,0.1,0.8,0.166667,0.5,0.868421,-0.006579,0.211923,0.272727,0.7,0.040909,0.223116,0.3,0.7,0.046053,leave_one_model_out,DrugBAN,prior,-0.016608,-0.015977,-0.181818,-0.2,-0.2,-0.2,-0.045454,-0.052632
DrugBAN,human,seed_8,target,base,0.9,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,49,4.0,0.081633,0.455556,0.087894,10,0.0,0.0,0.0,0.0,0.6,0.897436,-0.020931,42.0,4.0,0.095238,0.493421,0.108922,8.0,0.0,0.0,0.0,0.0,0.6,0.882353,-0.022409,0.154498,0.1,0.7,0.00471,0.169192,0.125,0.7,0.007003,leave_one_model_out,DrugBAN,prior,-0.066604,-0.06027,-0.1,-0.125,-0.1,-0.1,-0.025641,-0.029412
