model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,validation_finite_folds,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,selected_profile,selection_fallback,selection_reason,best_profile,best_validation_fold_mean_auprc,one_se_threshold,validation_gain_vs_uncertainty
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,uncertainty_prior_support,True,3,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.653936398244,0.0120042967,3,787,186.0,0.236340533672,0.848871951765,0.652243009217,157,109.0,0.694267515924,2.937572768988,0.586021505376,0.648401826484,0.877777777778,0.11411831145,uncertainty_prior_support,False,one_standard_error,uncertainty_prior_support,0.653936398244,0.641932101544,0.253679445291
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.609698952982,0.027413617754,3,699,149.0,0.213161659514,0.806528370958,0.604271207245,140,84.0,0.6,2.814765100671,0.563758389262,0.703196347032,0.883720930233,0.096882589746,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.629330480552,0.608036358749,0.241569787215
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.627845246176,0.060132108116,3,583,105.0,0.180102915952,0.808388125125,0.586488171129,117,68.0,0.581196581197,3.227024827025,0.647619047619,0.715384615385,0.920600858369,0.100703774321,uncertainty_support,False,one_standard_error,uncertainty_support,0.627845246176,0.56771313806,0.268068817353
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.623314336502,0.025816869489,3,518,76.0,0.146718146718,0.79185520362,0.593536963125,104,50.0,0.480769230769,3.276821862348,0.657894736842,0.8,0.937198067633,0.083916214351,uncertainty_support,False,one_standard_error,uncertainty_support,0.623314336502,0.597497467013,0.311661290729
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.415285680277,0.105883750035,3,787,180.0,0.228716645489,0.629910305693,0.300683456424,157,39.0,0.248407643312,1.086093418259,0.216666666667,0.356164383562,0.77619047619,0.00490712168,uncertainty,True,uncertainty_selected,uncertainty_support,0.489972026299,0.26426268868,0.0
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.379610112806,0.235250023425,3,699,154.0,0.220314735336,0.641558441558,0.301665394615,140,31.0,0.221428571429,1.005055658627,0.201298701299,0.438356164384,0.779964221825,0.000278957161,uncertainty,True,uncertainty_selected,uncertainty,0.379610112806,0.144360089381,0.0
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.461774008788,0.259520752178,3,583,108.0,0.185248713551,0.635185185185,0.248793328605,117,29.0,0.247863247863,1.338002532447,0.268518518519,0.392307692308,0.830472103004,0.015720816555,uncertainty,True,uncertainty_selected,uncertainty_support,0.487772041436,0.239899973727,0.0
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.354207665081,0.014466874182,3,518,102.0,0.196911196911,0.703902714932,0.34232423661,104,44.0,0.423076923077,2.148567119155,0.43137254902,0.553846153846,0.859903381643,0.056814578554,uncertainty,True,uncertainty_selected,uncertainty_support,0.487118230123,0.268207916983,0.0
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.629732270367,0.186513854756,3,55,16.0,0.290909090909,0.68108974359,0.449548006676,11,5.0,0.454545454545,1.5625,0.3125,0.352941176471,0.75,0.040909090909,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.642359165889,0.477886738215,0.230247803834
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.755858585859,0.129758827566,3,49,13.0,0.265306122449,0.910256410256,0.72886680941,10,8.0,0.8,3.015384615385,0.615384615385,0.705882352941,0.871794871795,0.137100994244,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.782962962963,0.67251990959,0.498176193813
