model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_5,target,base,test,native_source_domain_support,,0.021110972377,0.158937127687,0.010748942069
TAPB,bindingdb,seed_5,target,base,test,native_source_domain_support_after_fit,,-0.007572081524,0.097537878788,0.007808988764
TAPB,bindingdb,seed_5,target,base,test,native_support_after_legacy,,-0.003472331339,0.126135296842,0.010872547091
TAPB,bindingdb,seed_5,target,base,test,prior,,0.02705622231,0.161587208073,0.013047549259
TAPB,bindingdb,seed_5,target,base,test,prior_after_empirical_support,,0.016318468605,0.06742317563,0.006181535855
TAPB,bindingdb,seed_5,target,base,test,source_domain_support,,-0.03083472841,-0.257573256015,-0.023480143045
TAPB,bindingdb,seed_5,target,base,test,target_sequence_support,,-0.005289626382,-0.038618741354,-0.003434970826
TAPB,bindingdb,seed_5,target,base,validation,combined_empirical_support,-0.039700368803,-0.025065869223,-0.172239114225,-0.014407645828
TAPB,bindingdb,seed_5,target,base,validation,empirical_support,-0.028260727511,-0.005213647551,-0.067324373987,-0.006538175722
TAPB,bindingdb,seed_5,target,base,validation,empirical_support_after_prior,0.041449877159,0.047671211804,0.175428769106,0.014056781581
TAPB,bindingdb,seed_5,target,base,validation,fit_support,-0.076769051146,-0.0315848794,-0.169072704157,-0.014033236694
TAPB,bindingdb,seed_5,target,base,validation,fit_support_after_legacy_source_domain,-0.024119783226,-0.006950486816,-0.164864637858,-0.012653012002
TAPB,bindingdb,seed_5,target,base,validation,fit_support_after_native_source_domain,-0.04438473299,-0.024503556971,-0.198113602082,-0.016082357135
TAPB,bindingdb,seed_5,target,base,validation,general_target_joint_support,-0.014385475298,-0.019041693287,-0.048767253115,-0.003134763259
TAPB,bindingdb,seed_5,target,base,validation,legacy_empirical_support,-0.075479424774,-0.043325391964,-0.285986968763,-0.022882167892
TAPB,bindingdb,seed_5,target,base,validation,legacy_source_domain_support_after_fit,0.001289626373,-0.011740512563,-0.116914264607,-0.008848931198
TAPB,bindingdb,seed_5,target,base,validation,legacy_support_after_native,-0.011439641292,-0.019852221672,-0.104914740237,-0.007869470106
TAPB,bindingdb,seed_5,target,base,validation,native_source_domain_support,0.016124005479,0.01928990942,0.130789228095,0.009544181413
TAPB,bindingdb,seed_5,target,base,validation,native_source_domain_support_after_fit,0.048508323635,0.02637123185,0.101748330169,0.007495060972
TAPB,bindingdb,seed_5,target,base,validation,native_support_after_legacy,0.035779055971,0.018259522741,0.113747854539,0.008474522064
TAPB,bindingdb,seed_5,target,base,validation,prior,-0.104256511717,-0.088261385112,-0.439944316697,-0.03597202724
TAPB,bindingdb,seed_5,target,base,validation,prior_after_empirical_support,-0.034545907047,-0.035376525756,-0.197191173604,-0.015377069937
TAPB,bindingdb,seed_5,target,base,validation,source_domain_support,-0.051359641547,-0.036374905148,-0.121122330905,-0.010229155889
TAPB,bindingdb,seed_5,target,base,validation,target_sequence_support,-0.012625926416,-0.017011197642,-0.037134321612,-0.002766818456
TAPB,bindingdb,seed_6,drug,base,test,combined_empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,empirical_support_after_prior,,,,
TAPB,bindingdb,seed_6,drug,base,test,fit_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,fit_support_after_legacy_source_domain,,,,
TAPB,bindingdb,seed_6,drug,base,test,fit_support_after_native_source_domain,,,,
TAPB,bindingdb,seed_6,drug,base,test,general_target_joint_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,legacy_empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,legacy_source_domain_support_after_fit,,,,
TAPB,bindingdb,seed_6,drug,base,test,legacy_support_after_native,,,,
TAPB,bindingdb,seed_6,drug,base,test,native_source_domain_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,native_source_domain_support_after_fit,,,,
TAPB,bindingdb,seed_6,drug,base,test,native_support_after_legacy,,,,
TAPB,bindingdb,seed_6,drug,base,test,prior,,,,
TAPB,bindingdb,seed_6,drug,base,test,prior_after_empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,source_domain_support,,,,
TAPB,bindingdb,seed_6,drug,base,test,target_sequence_support,,,,
TAPB,bindingdb,seed_6,drug,base,validation,combined_empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,validation,empirical_support,,,,
TAPB,bindingdb,seed_6,drug,base,validation,empirical_support_after_prior,,,,
TAPB,bindingdb,seed_6,drug,base,validation,fit_support,,,,
TAPB,bindingdb,seed_6,drug,base,validation,fit_support_after_legacy_source_domain,,,,
TAPB,bindingdb,seed_6,drug,base,validation,fit_support_after_native_source_domain,,,,
TAPB,bindingdb,seed_6,drug,base,validation,general_target_joint_support,,,,
