model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,deferred,raw,32,10.0,0.3125,0.076997089466,0.26753934533,0.235502910534
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,deferred,calibrated,32,10.0,0.3125,0.355228136045,0.215179925123,0.042728136045
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,residual,raw,126,22.0,0.174603174603,0.01403789507,0.166277677513,0.160565279533
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,residual,calibrated,126,22.0,0.174603174603,0.252307057851,0.140515820608,0.099068436955
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,raw,509,91.0,0.178781925344,0.010751214239,0.172987920167,0.168030711105
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,509,91.0,0.178781925344,0.240656942239,0.143779783367,0.061875016895
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,raw,51,18.0,0.352941176471,0.039795749402,0.32650188815,0.313145427069
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,51,18.0,0.352941176471,0.329644599506,0.228700504487,0.023296576965
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,residual,raw,458,73.0,0.159388646288,0.007516997441,0.15589357002,0.151871648847
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,residual,calibrated,458,73.0,0.159388646288,0.230747836299,0.134323545862,0.071359190011
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,candidate,raw,118,19.0,0.161016949153,0.011383710393,0.154635837828,0.149633238759
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,candidate,calibrated,118,19.0,0.161016949153,0.246307348185,0.134070952033,0.103466485252
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,deferred,raw,12,5.0,0.416666666667,0.039528738199,0.384365705677,0.377137928468
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,deferred,calibrated,12,5.0,0.416666666667,0.329096483643,0.249830924538,0.087570183024
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,raw,106,14.0,0.132075471698,0.00819748083,0.128628682977,0.123877990868
