model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,biosnap,seed_5,drug,base,validation,combined_empirical_support,0.23186367455,0.223543540904,1.496150934855,0.055865460188
DrugBAN,biosnap,seed_5,drug,base,validation,empirical_support,0.25492700413,0.248572187601,1.653483243102,0.061822324642
DrugBAN,biosnap,seed_5,drug,base,validation,empirical_support_after_prior,0.159227691804,0.147902932368,0.890557065848,0.033727249646
DrugBAN,biosnap,seed_5,drug,base,validation,fit_support,0.275170248524,0.239028376842,1.661831805538,0.062227227456
DrugBAN,biosnap,seed_5,drug,base,validation,fit_support_after_legacy_source_domain,0.168449345217,0.158427978954,1.158937234345,0.042781688095
DrugBAN,biosnap,seed_5,drug,base,validation,fit_support_after_native_source_domain,0.154374197318,0.139315132541,1.202415054616,0.045096378465
DrugBAN,biosnap,seed_5,drug,base,validation,general_target_joint_support,-0.009340749229,-0.009509037363,-0.07183908046,-0.002604166667
DrugBAN,biosnap,seed_5,drug,base,validation,legacy_empirical_support,0.221730520391,0.215917027627,1.539667354514,0.057431332439
DrugBAN,biosnap,seed_5,drug,base,validation,legacy_source_domain_support_after_fit,-0.053439728133,-0.023111349215,-0.122164451024,-0.004795895017
DrugBAN,biosnap,seed_5,drug,base,validation,legacy_support_after_native,-0.02306332958,-0.025028646697,-0.157332308247,-0.005956864453
DrugBAN,biosnap,seed_5,drug,base,validation,native_source_domain_support,0.100552806813,0.10925705506,0.451068188486,0.016725946176
DrugBAN,biosnap,seed_5,drug,base,validation,native_source_domain_support_after_fit,-0.020243244394,0.009543810759,-0.008348562436,-0.000404902815
DrugBAN,biosnap,seed_5,drug,base,validation,native_support_after_legacy,0.010133154159,0.007626513276,-0.043516419659,-0.001565872251
DrugBAN,biosnap,seed_5,drug,base,validation,prior,0.073214022081,0.081973841981,0.642593239435,0.023829752063
DrugBAN,biosnap,seed_5,drug,base,validation,prior_after_empirical_support,-0.022485290245,-0.018695413252,-0.120332937819,-0.004265322932
DrugBAN,biosnap,seed_5,drug,base,validation,source_domain_support,0.053281175174,0.057489048674,0.380730120169,0.014649644344
DrugBAN,biosnap,seed_5,drug,base,validation,target_sequence_support,-0.018896236047,-0.009825192948,-0.043977969718,-0.001827453542
DrugBAN,biosnap,seed_5,target,base,test,combined_empirical_support,,0.337517494384,1.339459062189,0.062431048866
DrugBAN,biosnap,seed_5,target,base,test,empirical_support,,0.349484848874,1.339459062189,0.062431048866
