model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,candidate,calibrated,147,11.0,0.074829931973,0.109776781483,0.069537144244,0.03494684951
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,raw,29,3.0,0.103448275862,0.034293451535,0.096946209257,0.069154824327
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,deferred,calibrated,29,3.0,0.103448275862,0.15345916343,0.094393045186,0.050010887568
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,raw,118,8.0,0.067796610169,0.0105640796,0.066196935294,0.057232530569
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,residual,calibrated,118,8.0,0.067796610169,0.099041280835,0.063428490623,0.031244670665
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,raw,688,74.0,0.107558139535,0.023583560249,0.101012456622,0.083974579286
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,688,74.0,0.107558139535,0.121639180771,0.093102556722,0.016333825888
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,raw,69,14.0,0.202898550725,0.080672478668,0.175361458652,0.122226072057
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,69,14.0,0.202898550725,0.203911780919,0.160268312549,0.023475778604
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,raw,619,60.0,0.096930533118,0.017219852057,0.092724764958,0.079710681061
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,validation,residual,calibrated,619,60.0,0.096930533118,0.112468244728,0.085615582325,0.015537711611
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,raw,176,19.0,0.107954545455,0.025231918666,0.099744092965,0.082722626789
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,candidate,calibrated,176,19.0,0.107954545455,0.124487061915,0.091834920373,0.028778008977
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,raw,18,5.0,0.277777777778,0.084477961884,0.238367507714,0.193299815894
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,deferred,calibrated,18,5.0,0.277777777778,0.206624626195,0.205940746407,0.071153151582
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,raw,158,14.0,0.088607594937,0.018482369438,0.083951552044,0.070125225498
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,residual,calibrated,158,14.0,0.088607594937,0.115129617883,0.07883552247,0.026522022946
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,raw,688,74.0,0.107558139535,0.023583560249,0.101012456622,0.083974579286
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,688,74.0,0.107558139535,0.121639180771,0.093102556722,0.016333825888
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,raw,138,26.0,0.188405797101,0.065356446631,0.167108076932,0.12304935047
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,138,26.0,0.188405797101,0.189556720403,0.151871601769,0.012382197506
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,raw,550,48.0,0.087272727273,0.013102363302,0.084428464617,0.074170363971
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,calibrated,550,48.0,0.087272727273,0.104598052645,0.078356869056,0.017325325372
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,raw,176,19.0,0.107954545455,0.025231918666,0.099744092965,0.082722626789
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,calibrated,176,19.0,0.107954545455,0.124487061915,0.091834920373,0.028778008977
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,raw,35,9.0,0.257142857143,0.070594949379,0.224515143054,0.186547907764
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,calibrated,35,9.0,0.257142857143,0.193874307715,0.193687095742,0.063268549428
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,raw,141,10.0,0.070921985816,0.013971591893,0.068772555709,0.056950393923
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,calibrated,141,10.0,0.070921985816,0.107263277496,0.066552465494,0.03634129168
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,raw,588,55.0,0.093537414966,0.015110493332,0.089912865125,0.078426921634
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,588,55.0,0.093537414966,0.108841140926,0.082988993771,0.01530372596
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,raw,59,14.0,0.237288135593,0.041879206847,0.218859129541,0.195408928746
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,59,14.0,0.237288135593,0.166432015585,0.18631196748,0.070856120008
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,residual,raw,529,41.0,0.077504725898,0.012124946834,0.075531334689,0.065379779064
