model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,validation_finite_folds,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,selected_profile,selection_fallback,selection_reason,best_profile,best_validation_fold_mean_auprc,one_se_threshold,validation_gain_vs_uncertainty
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.312842919289,0.049515478067,3,687,59.0,0.085880640466,0.807513764439,0.3089160339,137,33.0,0.240875912409,2.804775454658,0.559322033898,0.75,0.952727272727,0.038607913193,uncertainty_support,False,one_standard_error,uncertainty_support,0.312842919289,0.263327441223,0.134089935158
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.375814228081,0.048325810578,3,635,53.0,0.083464566929,0.840173766453,0.342600190259,127,36.0,0.283464566929,3.396226415094,0.679245283019,0.742424242424,0.966535433071,0.05,uncertainty_support,False,one_standard_error,uncertainty_support,0.375814228081,0.327488417503,0.131315917376
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.395996896848,0.087497279918,3,565,35.0,0.061946902655,0.846307277628,0.331396945362,113,24.0,0.212389380531,3.428571428571,0.685714285714,0.833333333333,0.975663716814,0.037610619469,uncertainty_support,False,one_standard_error,uncertainty_support,0.395996896848,0.30849961693,0.247913508922
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.172781017411,0.035147165836,3,638,57.0,0.08934169279,0.659449829393,0.157694059648,128,21.0,0.1640625,1.836348684211,0.368421052632,0.485714285714,0.929411764706,0.018753457496,uncertainty,True,uncertainty_selected,uncertainty,0.172781017411,0.137633851574,0.0
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.145591826291,0.021926247355,3,567,43.0,0.075837742504,0.630481093556,0.128252280239,113,16.0,0.141592920354,1.867050833505,0.372093023256,0.614285714286,0.940528634361,0.016366376866,uncertainty,True,uncertainty_selected,uncertainty,0.145591826291,0.123665578936,0.0
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.108483898991,0.005683020647,3,501,33.0,0.065868263473,0.601269101269,0.092589030316,100,11.0,0.11,1.67,0.333333333333,0.488372093023,0.945137157107,0.01100542058,uncertainty,True,uncertainty_selected,uncertainty_prior,0.116016009065,0.089417821894,0.0
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.100254993985,0.040068613505,3,446,27.0,0.060538116592,0.587377353487,0.080102504801,89,6.0,0.067415730337,1.113607990012,0.222222222222,0.511627906977,0.941176470588,0.00171458718,uncertainty,True,uncertainty_selected,prior,0.12210492888,0.09528170178,0.0
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.272516393491,0.040454950219,3,638,56.0,0.087774294671,0.77675503191,0.26099827884,128,33.0,0.2578125,2.937220982143,0.589285714286,0.671428571429,0.954901960784,0.042676255455,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.276218954678,0.255451640636,0.091458578412
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.307509160709,0.081889698831,3,567,44.0,0.077601410935,0.769555014775,0.231691437324,113,23.0,0.203539823009,2.622888173773,0.522727272727,0.7,0.953744493392,0.031345904327,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.308749797827,0.269442152748,0.154659410612
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.260423688714,0.074340859846,3,501,34.0,0.067864271457,0.750850233027,0.193739169802,100,20.0,0.2,2.947058823529,0.588235294118,0.674418604651,0.965087281796,0.032951553253,uncertainty_support,False,one_standard_error,uncertainty_support,0.260423688714,0.186082828868,0.14592743621
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.275357229898,0.023235617222,3,446,27.0,0.060538116592,0.785379651728,0.216337962427,89,18.0,0.202247191011,3.340823970037,0.666666666667,0.790697674419,0.974789915966,0.035328032558,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.298367466825,0.25893716546,0.158652432306
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.299864906506,0.035431412916,3,738,83.0,0.112466124661,0.729550262117,0.249955848499,148,36.0,0.243243243243,2.162813415825,0.433734939759,0.539215686275,0.920338983051,0.032805107712,prior,False,one_standard_error,prior,0.299864906506,0.264433493591,0.039903940179
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.234540721073,0.071536711525,3,656,62.0,0.094512195122,0.689719778429,0.189618751402,131,26.0,0.198473282443,2.099975375523,0.41935483871,0.647058823529,0.931428571429,0.025940766551,uncertainty,True,uncertainty_selected,uncertainty_support,0.2844042705,0.23014331452,0.0
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.280249562216,0.088302545507,3,614,54.0,0.087947882736,0.723511904762,0.194912097495,123,27.0,0.219512195122,2.49593495935,0.5,0.614285714286,0.945010183299,0.032958066036,prior,False,one_standard_error,uncertainty_support,0.366809942708,0.273315249899,0.070818520437
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.356169036326,0.082152335102,3,546,38.0,0.069597069597,0.81874222959,0.33375943876,109,25.0,0.229357798165,3.295509415741,0.657894736842,0.814285714286,0.970251716247,0.039848785844,uncertainty_support,False,one_standard_error,uncertainty_support,0.356169036326,0.274016701224,0.212857968438
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.385842280822,0.043698022632,3,738,82.0,0.111111111111,0.833023497918,0.369401341942,148,54.0,0.364864864865,3.283783783784,0.658536585366,0.725490196078,0.952542372881,0.063653483992,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.39703978029,0.338759252374,0.182737951149
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.405501784199,0.061065177645,3,656,63.0,0.096036585366,0.865681629594,0.419072874777,131,48.0,0.36641221374,3.815339876409,0.761904761905,0.852941176471,0.971428571429,0.067465156794,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.410826263378,0.389579201742,0.205367341432
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.31015745091,0.021712934009,3,614,54.0,0.087947882736,0.803439153439,0.252477015609,123,36.0,0.292682926829,3.327913279133,0.666666666667,0.742857142857,0.9633401222,0.051288004936,uncertainty_support,False,one_standard_error,uncertainty_support,0.31015745091,0.288444516901,0.09828544124
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.278982261349,0.082317026841,3,546,37.0,0.067765567766,0.818510062125,0.214685241392,109,24.0,0.220183486239,3.249194148277,0.648648648649,0.814285714286,0.970251716247,0.038017284013,uncertainty_support,False,one_standard_error,uncertainty_support,0.278982261349,0.196665234508,0.141453938436
