model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,uncertainty_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc_vs_uncertainty,uncertainty_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc_vs_uncertainty,uncertainty_deduplicated_review_error_rate,delta_deduplicated_review_error_rate_vs_uncertainty,uncertainty_deduplicated_review_lift,delta_deduplicated_review_lift_vs_uncertainty,uncertainty_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors_vs_uncertainty,uncertainty_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,56,222,28.0,0.126126126126,0.888991163476,0.513744381013,11,8.0,0.727272727273,5.766233766234,0.285714285714,0.555555555556,0.905213270142,0.031339396268,67,0.241007194245,uncertainty_support,False,one_standard_error,0.674521354934,0.214469808542,0.214501698357,0.299242682656,0.181818181818,0.545454545455,1.441558441558,4.324675324675,0.071428571429,0.214285714286,0.422222222222,0.133333333333,0.876777251185,0.028436018957,0.002903377311,0.028436018957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,56,222,28.0,0.126126126126,0.888991163476,0.513744381013,22,13.0,0.590909090909,4.685064935065,0.464285714286,0.666666666667,0.925,0.051126126126,78,0.280575539568,uncertainty_support,False,one_standard_error,0.674521354934,0.214469808542,0.214501698357,0.299242682656,0.181818181818,0.409090909091,1.441558441558,3.243506493506,0.142857142857,0.321428571429,0.466666666667,0.2,0.88,0.045,0.006126126126,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,56,222,28.0,0.126126126126,0.888991163476,0.513744381013,44,20.0,0.454545454545,3.603896103896,0.714285714286,0.822222222222,0.955056179775,0.081182305901,100,0.359712230216,uncertainty_support,False,one_standard_error,0.674521354934,0.214469808542,0.214501698357,0.299242682656,0.227272727273,0.227272727273,1.801948051948,1.801948051948,0.357142857143,0.357142857143,0.6,0.222222222222,0.898876404494,0.056179775281,0.025002530621,0.056179775281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,56,222,28.0,0.126126126126,0.888991163476,0.513744381013,67,24.0,0.358208955224,2.840085287846,0.857142857143,0.911111111111,0.974193548387,0.100319674513,123,0.442446043165,uncertainty_support,False,one_standard_error,0.674521354934,0.214469808542,0.214501698357,0.299242682656,0.194029850746,0.164179104478,1.538379530917,1.30170575693,0.464285714286,0.392857142857,0.666666666667,0.244444444444,0.903225806452,0.070967741935,0.029351932578,0.070967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,24,219,28.0,0.127853881279,0.89435302917,0.518768125457,11,8.0,0.727272727273,5.688311688312,0.285714285714,0.411764705882,0.903846153846,0.031700035125,35,0.144032921811,uncertainty_support,False,one_standard_error,0.685115931189,0.209237097981,0.276838156798,0.241929968659,0.181818181818,0.545454545455,1.422077922078,4.266233766234,0.071428571429,0.214285714286,0.235294117647,0.176470588235,0.875,0.028846153846,0.002853881279,0.028846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,24,219,28.0,0.127853881279,0.89435302917,0.518768125457,22,13.0,0.590909090909,4.621753246753,0.464285714286,0.558823529412,0.92385786802,0.051711749299,46,0.189300411523,uncertainty_support,False,one_standard_error,0.685115931189,0.209237097981,0.276838156798,0.241929968659,0.318181818182,0.272727272727,2.488636363636,2.133116883117,0.25,0.214285714286,0.382352941176,0.176470588235,0.893401015228,0.030456852792,0.021254896507,0.030456852792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,24,219,28.0,0.127853881279,0.89435302917,0.518768125457,44,20.0,0.454545454545,3.555194805195,0.714285714286,0.764705882353,0.954285714286,0.082139595564,68,0.279835390947,uncertainty_support,False,one_standard_error,0.685115931189,0.209237097981,0.276838156798,0.241929968659,0.227272727273,0.227272727273,1.777597402597,1.777597402597,0.357142857143,0.357142857143,0.470588235294,0.294117647059,0.897142857143,0.057142857143,0.024996738421,0.057142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,24,219,28.0,0.127853881279,0.89435302917,0.518768125457,66,24.0,0.363636363636,2.844155844156,0.857142857143,0.882352941176,0.97385620915,0.101710090429,90,0.37037037037,uncertainty_support,False,one_standard_error,0.685115931189,0.209237097981,0.276838156798,0.241929968659,0.212121212121,0.151515151515,1.659090909091,1.185064935065,0.5,0.357142857143,0.588235294118,0.294117647059,0.908496732026,0.065359477124,0.036350613305,0.065359477124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,49,194,21.0,0.10824742268,0.901458849436,0.586778294044,10,7.0,0.7,6.466666666667,0.333333333333,0.588235294118,0.923913043478,0.032160466159,59,0.242798353909,uncertainty_support,False,one_standard_error,0.658684282962,0.242774566474,0.197041837067,0.389736456976,0.3,0.4,2.771428571429,3.695238095238,0.142857142857,0.190476190476,0.470588235294,0.117647058824,0.902173913043,0.021739130435,0.010421335724,0.021739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,49,194,21.0,0.10824742268,0.901458849436,0.586778294044,19,9.0,0.473684210526,4.375939849624,0.428571428571,0.647058823529,0.931428571429,0.039675994109,68,0.279835390947,uncertainty_support,False,one_standard_error,0.658684282962,0.242774566474,0.197041837067,0.389736456976,0.157894736842,0.315789473684,1.458646616541,2.917293233083,0.142857142857,0.285714285714,0.470588235294,0.176470588235,0.897142857143,0.034285714286,0.005390279823,0.034285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,49,194,21.0,0.10824742268,0.901458849436,0.586778294044,39,15.0,0.384615384615,3.553113553114,0.714285714286,0.823529411765,0.961290322581,0.069537745261,88,0.362139917695,uncertainty_support,False,one_standard_error,0.658684282962,0.242774566474,0.197041837067,0.389736456976,0.153846153846,0.230769230769,1.421245421245,2.131868131868,0.285714285714,0.428571428571,0.558823529412,0.264705882353,0.903225806452,0.058064516129,0.011473229132,0.058064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,243,49,194,21.0,0.10824742268,0.901458849436,0.586778294044,58,17.0,0.293103448276,2.707717569787,0.809523809524,0.882352941176,0.970588235294,0.078835657975,107,0.440329218107,uncertainty_support,False,one_standard_error,0.658684282962,0.242774566474,0.197041837067,0.389736456976,0.172413793103,0.120689655172,1.592775041051,1.114942528736,0.47619047619,0.333333333333,0.676470588235,0.205882352941,0.919117647059,0.051470588235,0.027365069739,0.051470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,176,18,158,14.0,0.088607594937,0.673611111111,0.27182074406,8,3.0,0.375,4.232142857143,0.214285714286,0.421052631579,0.926666666667,0.015274261603,26,0.147727272727,uncertainty,True,uncertainty_selected,0.673611111111,0.0,0.27182074406,0.0,0.375,0.0,4.232142857143,0.0,0.214285714286,0.0,0.421052631579,0.0,0.926666666667,0.0,0.015274261603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,176,18,158,14.0,0.088607594937,0.673611111111,0.27182074406,16,4.0,0.25,2.821428571429,0.285714285714,0.473684210526,0.929577464789,0.018185059725,34,0.193181818182,uncertainty,True,uncertainty_selected,0.673611111111,0.0,0.27182074406,0.0,0.25,0.0,2.821428571429,0.0,0.285714285714,0.0,0.473684210526,0.0,0.929577464789,0.0,0.018185059725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,176,18,158,14.0,0.088607594937,0.673611111111,0.27182074406,32,6.0,0.1875,2.116071428571,0.428571428571,0.578947368421,0.936507936508,0.025115531445,50,0.284090909091,uncertainty,True,uncertainty_selected,0.673611111111,0.0,0.27182074406,0.0,0.1875,0.0,2.116071428571,0.0,0.428571428571,0.0,0.578947368421,0.0,0.936507936508,0.0,0.025115531445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,176,18,158,14.0,0.088607594937,0.673611111111,0.27182074406,47,6.0,0.127659574468,1.440729483283,0.428571428571,0.578947368421,0.927927927928,0.016535522865,65,0.369318181818,uncertainty,True,uncertainty_selected,0.673611111111,0.0,0.27182074406,0.0,0.127659574468,0.0,1.440729483283,0.0,0.428571428571,0.0,0.578947368421,0.0,0.927927927928,0.0,0.016535522865,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,176,35,141,10.0,0.070921985816,0.767938931298,0.273243004924,7,3.0,0.428571428571,6.042857142857,0.3,0.631578947368,0.94776119403,0.018683179845,42,0.238636363636,prior,False,one_standard_error,0.609160305344,0.158778625954,0.124944970329,0.148298034595,0.142857142857,0.285714285714,2.014285714286,4.028571428571,0.1,0.2,0.526315789474,0.105263157895,0.932835820896,0.014925373134,0.003757806711,0.014925373134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,176,35,141,10.0,0.070921985816,0.767938931298,0.273243004924,14,5.0,0.357142857143,5.035714285714,0.5,0.736842105263,0.96062992126,0.031551907075,49,0.278409090909,prior,False,one_standard_error,0.609160305344,0.158778625954,0.124944970329,0.148298034595,0.142857142857,0.214285714286,2.014285714286,3.021428571429,0.2,0.3,0.578947368421,0.157894736842,0.937007874016,0.023622047244,0.007929859831,0.023622047244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,176,35,141,10.0,0.070921985816,0.767938931298,0.273243004924,28,7.0,0.25,3.525,0.7,0.842105263158,0.973451327434,0.044373313249,63,0.357954545455,prior,False,one_standard_error,0.609160305344,0.158778625954,0.124944970329,0.148298034595,0.071428571429,0.178571428571,1.007142857143,2.517857142857,0.2,0.5,0.578947368421,0.263157894737,0.929203539823,0.044247787611,0.000125525639,0.044247787611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,176,35,141,10.0,0.070921985816,0.767938931298,0.273243004924,42,7.0,0.166666666667,2.35,0.7,0.842105263158,0.969696969697,0.040618955513,77,0.4375,prior,False,one_standard_error,0.609160305344,0.158778625954,0.124944970329,0.148298034595,0.071428571429,0.095238095238,1.007142857143,1.342857142857,0.3,0.4,0.631578947368,0.210526315789,0.929292929293,0.040404040404,0.000214915109,0.040404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,15,132,9.0,0.068181818182,0.753387533875,0.305843261979,7,3.0,0.428571428571,6.285714285714,0.333333333333,0.454545454545,0.952,0.020181818182,22,0.149659863946,prior,False,one_standard_error,0.60433604336,0.149051490515,0.109784655864,0.196058606115,0.142857142857,0.285714285714,2.095238095238,4.190476190476,0.111111111111,0.222222222222,0.272727272727,0.181818181818,0.936,0.016,0.004181818182,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,15,132,9.0,0.068181818182,0.753387533875,0.305843261979,13,4.0,0.307692307692,4.512820512821,0.444444444444,0.545454545455,0.957983193277,0.026165011459,28,0.190476190476,prior,False,one_standard_error,0.60433604336,0.149051490515,0.109784655864,0.196058606115,0.076923076923,0.230769230769,1.128205128205,3.384615384615,0.111111111111,0.333333333333,0.272727272727,0.272727272727,0.932773109244,0.025210084034,0.000954927426,0.025210084034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,15,132,9.0,0.068181818182,0.753387533875,0.305843261979,26,6.0,0.230769230769,3.384615384615,0.666666666667,0.727272727273,0.971698113208,0.039879931389,41,0.278911564626,prior,False,one_standard_error,0.60433604336,0.149051490515,0.109784655864,0.196058606115,0.038461538462,0.192307692308,0.564102564103,2.820512820513,0.111111111111,0.555555555556,0.272727272727,0.454545454545,0.924528301887,0.047169811321,-0.007289879931,0.047169811321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,15,132,9.0,0.068181818182,0.753387533875,0.305843261979,40,6.0,0.15,2.2,0.666666666667,0.727272727273,0.967391304348,0.03557312253,55,0.374149659864,prior,False,one_standard_error,0.60433604336,0.149051490515,0.109784655864,0.196058606115,0.075,0.075,1.1,1.1,0.333333333333,0.333333333333,0.454545454545,0.272727272727,0.934782608696,0.032608695652,0.002964426877,0.032608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,29,118,8.0,0.067796610169,0.743181818182,0.492283584639,6,3.0,0.5,7.375,0.375,0.545454545455,0.955357142857,0.023153753027,35,0.238095238095,prior,False,one_standard_error,0.623863636364,0.119318181818,0.099947821941,0.392335762697,0.0,0.5,0.0,7.375,0.0,0.375,0.272727272727,0.272727272727,0.928571428571,0.026785714286,-0.003631961259,0.026785714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,29,118,8.0,0.067796610169,0.743181818182,0.492283584639,12,4.0,0.333333333333,4.916666666667,0.5,0.636363636364,0.962264150943,0.030060761113,41,0.278911564626,prior,False,one_standard_error,0.623863636364,0.119318181818,0.099947821941,0.392335762697,0.0,0.333333333333,0.0,4.916666666667,0.0,0.5,0.272727272727,0.363636363636,0.924528301887,0.037735849057,-0.007675087944,0.037735849057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,29,118,8.0,0.067796610169,0.743181818182,0.492283584639,24,5.0,0.208333333333,3.072916666667,0.625,0.727272727273,0.968085106383,0.035881716552,53,0.360544217687,prior,False,one_standard_error,0.623863636364,0.119318181818,0.099947821941,0.392335762697,0.083333333333,0.125,1.229166666667,1.84375,0.25,0.375,0.454545454545,0.272727272727,0.936170212766,0.031914893617,0.003966822935,0.031914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,147,29,118,8.0,0.067796610169,0.743181818182,0.492283584639,35,5.0,0.142857142857,2.107142857143,0.625,0.727272727273,0.963855421687,0.031652031856,64,0.43537414966,prior,False,one_standard_error,0.623863636364,0.119318181818,0.099947821941,0.392335762697,0.114285714286,0.028571428571,1.685714285714,0.421428571429,0.5,0.125,0.636363636364,0.090909090909,0.951807228916,0.012048192771,0.019603839085,0.012048192771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,176,18,158,14.0,0.088607594937,0.849206349206,0.446867145761,8,4.0,0.5,5.642857142857,0.285714285714,0.473684210526,0.933333333333,0.02194092827,26,0.147727272727,uncertainty_support,False,one_standard_error,0.673611111111,0.175595238095,0.27182074406,0.175046401701,0.375,0.125,4.232142857143,1.410714285714,0.214285714286,0.071428571429,0.421052631579,0.052631578947,0.926666666667,0.006666666667,0.015274261603,0.006666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,176,18,158,14.0,0.088607594937,0.849206349206,0.446867145761,16,7.0,0.4375,4.9375,0.5,0.631578947368,0.950704225352,0.039311820289,34,0.193181818182,uncertainty_support,False,one_standard_error,0.673611111111,0.175595238095,0.27182074406,0.175046401701,0.25,0.1875,2.821428571429,2.116071428571,0.285714285714,0.214285714286,0.473684210526,0.157894736842,0.929577464789,0.021126760563,0.018185059725,0.021126760563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,176,18,158,14.0,0.088607594937,0.849206349206,0.446867145761,32,10.0,0.3125,3.526785714286,0.714285714286,0.789473684211,0.968253968254,0.056861563191,50,0.284090909091,uncertainty_support,False,one_standard_error,0.673611111111,0.175595238095,0.27182074406,0.175046401701,0.1875,0.125,2.116071428571,1.410714285714,0.428571428571,0.285714285714,0.578947368421,0.210526315789,0.936507936508,0.031746031746,0.025115531445,0.031746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,176,18,158,14.0,0.088607594937,0.849206349206,0.446867145761,47,12.0,0.255319148936,2.881458966565,0.857142857143,0.894736842105,0.981981981982,0.070589576919,65,0.369318181818,uncertainty_support,False,one_standard_error,0.673611111111,0.175595238095,0.27182074406,0.175046401701,0.127659574468,0.127659574468,1.440729483283,1.440729483283,0.428571428571,0.428571428571,0.578947368421,0.315789473684,0.927927927928,0.054054054054,0.016535522865,0.054054054054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,176,35,141,10.0,0.070921985816,0.914503816794,0.422117858585,7,3.0,0.428571428571,6.042857142857,0.3,0.631578947368,0.94776119403,0.018683179845,42,0.238636363636,uncertainty_support,False,one_standard_error,0.609160305344,0.30534351145,0.124944970329,0.297172888256,0.142857142857,0.285714285714,2.014285714286,4.028571428571,0.1,0.2,0.526315789474,0.105263157895,0.932835820896,0.014925373134,0.003757806711,0.014925373134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
