model,dataset,test_run,group_axis,review_fraction,method,delta_error_detection_auprc_vs_pause,delta_review_error_rate_vs_pause,delta_combined_recall_of_candidate_errors_vs_pause,delta_retained_accuracy_gain_vs_residual_vs_pause
PACE,bindingdb,seed_4,drug,0.05,native_max_shift,-0.193850642496,-0.133333333334,-0.029918699187,-0.007465019748
PACE,bindingdb,seed_4,drug,0.05,raw_uncertainty,-0.206107200848,-0.286111111111,-0.069349593496,-0.015606308593
PACE,bindingdb,seed_4,drug,0.1,fixed_hgb_upe,0.172108068965,0.220297987616,0.116666666667,0.024357164454
PACE,bindingdb,seed_4,drug,0.1,native_density,-0.197372357842,-0.224748452013,-0.102032520325,-0.024418425475
PACE,bindingdb,seed_4,drug,0.1,native_max_shift,-0.193850642496,-0.252612229102,-0.114227642276,-0.02746811031
PACE,bindingdb,seed_4,drug,0.1,raw_uncertainty,-0.206107200848,-0.257546439628,-0.118699186992,-0.028325890376
PACE,bindingdb,seed_4,drug,0.2,fixed_hgb_upe,0.172108068965,0.110520361991,0.109349593496,0.027728324532
PACE,bindingdb,seed_4,drug,0.2,native_density,-0.197372357842,-0.292194570136,-0.281300813008,-0.07299368364
PACE,bindingdb,seed_4,drug,0.2,native_max_shift,-0.193850642496,-0.305957767722,-0.293495934959,-0.076428654466
PACE,bindingdb,seed_4,drug,0.2,raw_uncertainty,-0.206107200848,-0.228846153846,-0.217479674797,-0.057147424187
PACE,bindingdb,seed_4,drug,0.3,fixed_hgb_upe,0.172108068965,0.071874246444,0.109349593496,0.031086252946
PACE,bindingdb,seed_4,drug,0.3,native_density,-0.197372357842,-0.257158789486,-0.373983739837,-0.110726838527
PACE,bindingdb,seed_4,drug,0.3,native_max_shift,-0.193850642496,-0.24754340487,-0.357317073171,-0.106489550391
PACE,bindingdb,seed_4,drug,0.3,raw_uncertainty,-0.206107200848,-0.169791415481,-0.244715447154,-0.072783492639
PACE,bindingdb,seed_4,target,0.05,fixed_hgb_upe,0.355199755458,0.463888888889,0.115447154471,0.02498216534
PACE,bindingdb,seed_4,target,0.05,native_density,-0.001980850709,0.180555555556,0.045528455285,0.009675031176
PACE,bindingdb,seed_4,target,0.05,native_max_shift,0.001540864637,0.152777777778,0.039430894309,0.008141288845
PACE,bindingdb,seed_4,target,0.05,raw_uncertainty,-0.010715693714,0.0,0.0,0.0
PACE,bindingdb,seed_4,target,0.1,fixed_hgb_upe,0.355199755458,0.402186532508,0.19593495935,0.044752766727
PACE,bindingdb,seed_4,target,0.1,native_density,-0.001980850709,0.064047987616,0.033333333334,0.007154218147
PACE,bindingdb,seed_4,target,0.1,native_max_shift,0.001540864637,0.036184210527,0.021138211382,0.004104533312
PACE,bindingdb,seed_4,target,0.1,raw_uncertainty,-0.010715693714,0.03125,0.016666666667,0.003246753247
PACE,bindingdb,seed_4,target,0.2,fixed_hgb_upe,0.355199755458,0.34125188537,0.326829268293,0.085252183877
PACE,bindingdb,seed_4,target,0.2,native_density,-0.001980850709,-0.063348416289,-0.063821138211,-0.015846259453
PACE,bindingdb,seed_4,target,0.2,native_max_shift,0.001540864637,-0.077111613876,-0.076016260162,-0.019281230279
PACE,bindingdb,seed_4,target,0.2,raw_uncertainty,-0.010715693714,0.0,0.0,0.0
PACE,bindingdb,seed_4,target,0.3,fixed_hgb_upe,0.355199755458,0.253029298288,0.370731707317,0.108586726717
PACE,bindingdb,seed_4,target,0.3,native_density,-0.001980850709,-0.07775198939,-0.112601626016,-0.033706057753
PACE,bindingdb,seed_4,target,0.3,native_max_shift,0.001540864637,-0.068136604774,-0.09593495935,-0.029468769617
PACE,bindingdb,seed_4,target,0.3,raw_uncertainty,-0.010715693714,0.009615384615,0.016666666667,0.004237288136
PACE,bindingdb,seed_5,drug,0.05,fixed_hgb_upe,0.030412162248,0.03125,-0.049549549549,0.00039612676
PACE,bindingdb,seed_5,drug,0.05,native_density,-0.591099629744,-0.375,-0.25,-0.024553571429
PACE,bindingdb,seed_5,drug,0.05,native_max_shift,-0.582375092473,-0.375,-0.25,-0.024553571429
PACE,bindingdb,seed_5,drug,0.05,raw_uncertainty,-0.516946140326,-0.5,-0.277027027027,-0.031001634809
PACE,bindingdb,seed_5,drug,0.1,fixed_hgb_upe,0.030412162248,0.123529411764,0.054054054054,0.013833701251
PACE,bindingdb,seed_5,drug,0.1,native_density,-0.591099629744,-0.327450980392,-0.283783783784,-0.034058882638
PACE,bindingdb,seed_5,drug,0.1,native_max_shift,-0.582375092473,-0.335784313726,-0.287162162162,-0.034984808564
PACE,bindingdb,seed_5,drug,0.1,raw_uncertainty,-0.516946140326,-0.258823529412,-0.207207207207,-0.027649995648
PACE,bindingdb,seed_5,drug,0.2,fixed_hgb_upe,0.030412162248,0.03137254902,0.027027027027,0.00789800995
PACE,bindingdb,seed_5,drug,0.2,native_density,-0.591099629744,-0.269957983193,-0.385135135135,-0.068425234936
PACE,bindingdb,seed_5,drug,0.2,native_max_shift,-0.582375092473,-0.269957983193,-0.385135135135,-0.068425234936
PACE,bindingdb,seed_5,drug,0.2,raw_uncertainty,-0.516946140326,-0.186204481793,-0.261261261261,-0.04710129906
PACE,bindingdb,seed_5,drug,0.3,fixed_hgb_upe,0.030412162248,0.004444444444,0.006756756757,0.001856335754
PACE,bindingdb,seed_5,drug,0.3,native_density,-0.591099629744,-0.241111111111,-0.45945945946,-0.102350686037
PACE,bindingdb,seed_5,drug,0.3,native_max_shift,-0.582375092473,-0.21,-0.418918918919,-0.089114205004
PACE,bindingdb,seed_5,drug,0.3,raw_uncertainty,-0.516946140326,-0.147222222222,-0.288288288288,-0.062555488297
PACE,bindingdb,seed_5,target,0.05,fixed_hgb_upe,0.415566062575,0.4375,0.150900900901,0.02534582495
PACE,bindingdb,seed_5,target,0.05,native_density,-0.268597933862,-0.125,-0.13963963964,-0.00917693662
PACE,bindingdb,seed_5,target,0.05,native_max_shift,-0.259873396592,-0.125,-0.13963963964,-0.00917693662
PACE,bindingdb,seed_5,target,0.05,raw_uncertainty,-0.194444444444,-0.25,-0.166666666667,-0.015625
PACE,bindingdb,seed_5,target,0.1,fixed_hgb_upe,0.415566062575,0.347058823529,0.198198198198,0.038778513613
PACE,bindingdb,seed_5,target,0.1,native_density,-0.268597933862,-0.151960784314,-0.15990990991,-0.014473403119
PACE,bindingdb,seed_5,target,0.1,native_max_shift,-0.259873396592,-0.160294117648,-0.163288288288,-0.015399329045
PACE,bindingdb,seed_5,target,0.1,raw_uncertainty,-0.194444444444,-0.083333333334,-0.083333333333,-0.008064516129
PACE,bindingdb,seed_5,target,0.2,fixed_hgb_upe,0.415566062575,0.213235294118,0.231981981982,0.053638059701
PACE,bindingdb,seed_5,target,0.2,native_density,-0.268597933862,-0.119467787115,-0.207207207207,-0.030583195136
PACE,bindingdb,seed_5,target,0.2,native_max_shift,-0.259873396592,-0.119467787115,-0.207207207207,-0.030583195136
PACE,bindingdb,seed_5,target,0.2,raw_uncertainty,-0.194444444444,-0.035714285714,-0.083333333333,-0.009259259259
PACE,bindingdb,seed_5,target,0.3,fixed_hgb_upe,0.415566062575,0.138333333334,0.225225225225,0.05901937046
PACE,bindingdb,seed_5,target,0.3,native_density,-0.268597933862,-0.118888888889,-0.254504504505,-0.050211864407
PACE,bindingdb,seed_5,target,0.3,native_max_shift,-0.259873396592,-0.087777777778,-0.213963963964,-0.036975383374
PACE,bindingdb,seed_5,target,0.3,raw_uncertainty,-0.194444444444,-0.025,-0.083333333333,-0.010416666667
PACE,bindingdb,seed_6,drug,0.05,fixed_hgb_upe,-0.049401548744,-0.25,-0.083333333333,-0.009239130435
PACE,bindingdb,seed_6,drug,0.05,native_density,0.007744893995,0.0,0.0,0.001630434783
PACE,bindingdb,seed_6,drug,0.05,native_max_shift,0.106608300093,0.0,0.0,0.001630434783
PACE,bindingdb,seed_6,drug,0.05,raw_uncertainty,-0.12413105902,0.0,0.0,0.001630434783
PACE,bindingdb,seed_6,drug,0.1,fixed_hgb_upe,-0.049401548744,-0.075,-0.083333333333,-0.010097919217
PACE,bindingdb,seed_6,drug,0.1,native_density,0.007744893995,0.225,0.166666666667,0.024785801714
PACE,bindingdb,seed_6,drug,0.1,native_max_shift,0.106608300093,0.225,0.166666666667,0.024785801714
PACE,bindingdb,seed_6,drug,0.1,raw_uncertainty,-0.12413105902,-0.1,-0.083333333333,-0.011627906977
PACE,bindingdb,seed_6,drug,0.2,fixed_hgb_upe,-0.049401548744,0.0625,0.083333333333,0.014705882353
PACE,bindingdb,seed_6,drug,0.2,native_density,0.007744893995,0.0625,0.083333333333,0.014705882353
PACE,bindingdb,seed_6,drug,0.2,native_max_shift,0.106608300093,0.0375,0.041666666666,0.008126934985
PACE,bindingdb,seed_6,drug,0.2,raw_uncertainty,-0.12413105902,-0.1125,-0.166666666667,-0.02786377709
PACE,bindingdb,seed_6,drug,0.3,fixed_hgb_upe,-0.049401548744,0.038461538461,0.083333333333,0.01724137931
PACE,bindingdb,seed_6,drug,0.3,native_density,0.007744893995,0.002747252747,0.0,0.002535496957
PACE,bindingdb,seed_6,drug,0.3,native_max_shift,0.106608300093,0.002747252747,0.0,0.002535496957
PACE,bindingdb,seed_6,drug,0.3,raw_uncertainty,-0.12413105902,-0.10989010989,-0.25,-0.046653144016
PACE,bindingdb,seed_6,target,0.05,fixed_hgb_upe,0.196200803554,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,0.05,native_density,0.086823699177,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,0.05,native_max_shift,0.185687105275,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,0.05,raw_uncertainty,-0.045052253839,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,0.1,fixed_hgb_upe,0.196200803554,0.325,0.250000000001,0.03641370869
PACE,bindingdb,seed_6,target,0.1,native_density,0.086823699177,0.225,0.166666666667,0.024785801714
PACE,bindingdb,seed_6,target,0.1,native_max_shift,0.185687105275,0.225,0.166666666667,0.024785801714
PACE,bindingdb,seed_6,target,0.1,raw_uncertainty,-0.045052253839,-0.1,-0.083333333333,-0.011627906977
PACE,bindingdb,seed_6,target,0.2,fixed_hgb_upe,0.196200803554,0.125,0.166666666666,0.029411764706
PACE,bindingdb,seed_6,target,0.2,native_density,0.086823699177,0.075,0.083333333334,0.016253869969
PACE,bindingdb,seed_6,target,0.2,native_max_shift,0.185687105275,0.05,0.041666666666,0.009674922601
PACE,bindingdb,seed_6,target,0.2,raw_uncertainty,-0.045052253839,-0.1,-0.166666666666,-0.026315789474
PACE,bindingdb,seed_6,target,0.3,fixed_hgb_upe,0.196200803554,0.076923076923,0.166666666666,0.03448275862
PACE,bindingdb,seed_6,target,0.3,native_density,0.086823699177,0.041208791208,0.083333333334,0.019776876268
PACE,bindingdb,seed_6,target,0.3,native_max_shift,0.185687105275,0.041208791208,0.083333333334,0.019776876268
PACE,bindingdb,seed_6,target,0.3,raw_uncertainty,-0.045052253839,-0.071428571428,-0.166666666666,-0.029411764706
PACE,bindingdb,seed_7,drug,0.05,fixed_hgb_upe,0.023507073968,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,0.05,native_density,-0.263157569292,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,0.05,native_max_shift,-0.201624343787,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,0.05,raw_uncertainty,0.106980391267,0.333333333334,0.052631578948,0.016312997348
PACE,bindingdb,seed_7,drug,0.1,fixed_hgb_upe,0.023507073968,0.166666666667,0.052631578948,0.018181818182
PACE,bindingdb,seed_7,drug,0.1,native_density,-0.263157569292,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,0.1,native_max_shift,-0.201624343787,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,0.1,raw_uncertainty,0.106980391267,0.238095238096,0.078947368421,0.026378539494
PACE,bindingdb,seed_7,drug,0.2,fixed_hgb_upe,0.023507073968,0.041666666667,0.026315789473,0.010204081632
PACE,bindingdb,seed_7,drug,0.2,native_density,-0.263157569292,-0.267857142857,-0.184210526316,-0.067649281935
PACE,bindingdb,seed_7,drug,0.2,native_max_shift,-0.201624343787,-0.267857142857,-0.184210526316,-0.067649281935
PACE,bindingdb,seed_7,drug,0.2,raw_uncertainty,0.106980391267,0.154761904762,0.105263157895,0.038926681784
PACE,bindingdb,seed_7,drug,0.3,fixed_hgb_upe,0.023507073968,0.077777777778,0.078947368421,0.03246124031
PACE,bindingdb,seed_7,drug,0.3,native_density,-0.263157569292,-0.313888888889,-0.315789473684,-0.131056201551
PACE,bindingdb,seed_7,drug,0.3,native_max_shift,-0.201624343787,-0.313888888889,-0.315789473684,-0.131056201551
PACE,bindingdb,seed_7,drug,0.3,raw_uncertainty,0.106980391267,0.080555555556,0.078947368421,0.03367248062
PACE,bindingdb,seed_7,target,0.05,fixed_hgb_upe,-0.065795464689,-0.333333333334,-0.052631578948,-0.016312997348
PACE,bindingdb,seed_7,target,0.05,native_density,-0.346572247864,-0.333333333334,-0.052631578948,-0.016312997348
PACE,bindingdb,seed_7,target,0.05,native_max_shift,-0.285039022358,-0.333333333334,-0.052631578948,-0.016312997348
PACE,bindingdb,seed_7,target,0.05,raw_uncertainty,0.023565712695,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,0.1,fixed_hgb_upe,-0.065795464689,-0.083333333333,-0.026315789473,-0.009090909091
PACE,bindingdb,seed_7,target,0.1,native_density,-0.346572247864,-0.154761904762,-0.052631578947,-0.017287630402
PACE,bindingdb,seed_7,target,0.1,native_max_shift,-0.285039022358,-0.154761904762,-0.052631578947,-0.017287630402
PACE,bindingdb,seed_7,target,0.1,raw_uncertainty,0.023565712695,0.083333333334,0.026315789474,0.009090909091
PACE,bindingdb,seed_7,target,0.2,fixed_hgb_upe,-0.065795464689,-0.113095238096,-0.078947368421,-0.028722600151
PACE,bindingdb,seed_7,target,0.2,native_density,-0.346572247864,-0.339285714286,-0.236842105263,-0.086167800454
PACE,bindingdb,seed_7,target,0.2,native_max_shift,-0.285039022358,-0.339285714286,-0.236842105263,-0.086167800454
PACE,bindingdb,seed_7,target,0.2,raw_uncertainty,0.023565712695,0.083333333333,0.052631578947,0.020408163266
PACE,bindingdb,seed_7,target,0.3,fixed_hgb_upe,-0.065795464689,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,0.3,native_density,-0.346572247864,-0.394444444444,-0.394736842106,-0.164728682171
PACE,bindingdb,seed_7,target,0.3,native_max_shift,-0.285039022358,-0.394444444444,-0.394736842106,-0.164728682171
PACE,bindingdb,seed_7,target,0.3,raw_uncertainty,0.023565712695,0.0,0.0,0.0
PACE,bindingdb,seed_8,drug,0.05,fixed_hgb_upe,0.0631620056,0.263392857143,0.05,0.012312728601
PACE,bindingdb,seed_8,drug,0.05,native_density,-0.206809534337,-0.035714285714,-0.00625,-0.002641105201
PACE,bindingdb,seed_8,drug,0.05,native_max_shift,-0.196990239945,0.03125,0.00625,0.000704271488
PACE,bindingdb,seed_8,drug,0.05,raw_uncertainty,-0.311138608568,-0.1875,-0.0875,-0.012480345912
PACE,bindingdb,seed_8,drug,0.1,fixed_hgb_upe,0.0631620056,0.157107843138,0.0375,0.017471620227
PACE,bindingdb,seed_8,drug,0.1,native_density,-0.206809534337,-0.177205882353,-0.1125,-0.01896382322
PACE,bindingdb,seed_8,drug,0.1,native_max_shift,-0.196990239945,-0.1625,-0.10625,-0.017297156554
PACE,bindingdb,seed_8,drug,0.1,raw_uncertainty,-0.311138608568,-0.233088235294,-0.15,-0.023908038598
PACE,bindingdb,seed_8,drug,0.2,fixed_hgb_upe,0.0631620056,0.128787878788,0.1,0.032380470529
PACE,bindingdb,seed_8,drug,0.2,native_density,-0.206809534337,-0.168668831169,-0.20625,-0.04347588798
PACE,bindingdb,seed_8,drug,0.2,native_max_shift,-0.196990239945,-0.160714285714,-0.2,-0.041483730125
PACE,bindingdb,seed_8,drug,0.2,raw_uncertainty,-0.311138608568,-0.158170995671,-0.21875,-0.041288144963
PACE,bindingdb,seed_8,drug,0.3,fixed_hgb_upe,0.0631620056,0.057727272727,0.06875,0.024572649573
PACE,bindingdb,seed_8,drug,0.3,native_density,-0.206809534337,-0.172272727273,-0.26875,-0.072204415954
PACE,bindingdb,seed_8,drug,0.3,native_max_shift,-0.196990239945,-0.172272727273,-0.26875,-0.072204415954
PACE,bindingdb,seed_8,drug,0.3,raw_uncertainty,-0.311138608568,-0.155909090909,-0.26875,-0.064992877493
PACE,bindingdb,seed_8,target,0.05,fixed_hgb_upe,0.157938479801,0.165178571429,0.03125,0.007395024867
PACE,bindingdb,seed_8,target,0.05,native_density,-0.119601407052,-0.098214285714,-0.01875,-0.005785759289
PACE,bindingdb,seed_8,target,0.05,native_max_shift,-0.10978211266,-0.03125,-0.00625,-0.0024403826
PACE,bindingdb,seed_8,target,0.05,raw_uncertainty,-0.223930481284,-0.25,-0.1,-0.015625
PACE,bindingdb,seed_8,target,0.1,fixed_hgb_upe,0.157938479801,0.108823529412,0.04375,0.012305764411
PACE,bindingdb,seed_8,target,0.1,native_density,-0.119601407052,-0.110784313726,-0.0625,-0.011184816881
PACE,bindingdb,seed_8,target,0.1,native_max_shift,-0.10978211266,-0.096078431373,-0.05625,-0.009518150214
PACE,bindingdb,seed_8,target,0.1,raw_uncertainty,-0.223930481284,-0.166666666667,-0.1,-0.016129032258
PACE,bindingdb,seed_8,target,0.2,fixed_hgb_upe,0.157938479801,0.172348484849,0.1875,0.044050931782
PACE,bindingdb,seed_8,target,0.2,native_density,-0.119601407052,-0.081926406926,-0.0875,-0.020706261536
PACE,bindingdb,seed_8,target,0.2,native_max_shift,-0.10978211266,-0.073971861472,-0.08125,-0.018714103681
PACE,bindingdb,seed_8,target,0.2,raw_uncertainty,-0.223930481284,-0.071428571428,-0.1,-0.018518518518
PACE,bindingdb,seed_8,target,0.3,fixed_hgb_upe,0.157938479801,0.140227272727,0.2125,0.0588497151
PACE,bindingdb,seed_8,target,0.3,native_density,-0.119601407052,-0.066363636364,-0.1,-0.028044871795
PACE,bindingdb,seed_8,target,0.3,native_max_shift,-0.10978211266,-0.066363636364,-0.1,-0.028044871795
PACE,bindingdb,seed_8,target,0.3,raw_uncertainty,-0.223930481284,-0.05,-0.1,-0.020833333334
PACE,biosnap,seed_4,drug,0.05,fixed_hgb_upe,0.033886923786,0.019318181818,0.003758169935,0.000921275879
PACE,biosnap,seed_4,drug,0.05,native_density,-0.393918709792,-0.551515151515,-0.156699346405,-0.029061154986
PACE,biosnap,seed_4,drug,0.05,native_max_shift,-0.394324370455,-0.551515151515,-0.156699346405,-0.029061154986
PACE,biosnap,seed_4,drug,0.05,raw_uncertainty,-0.285457083453,-0.414393939394,-0.117973856209,-0.021856166146
PACE,biosnap,seed_4,drug,0.1,fixed_hgb_upe,0.033886923786,0.01,0.001960784313,0.001073040045
PACE,biosnap,seed_4,drug,0.1,native_density,-0.393918709792,-0.462105263158,-0.260130718955,-0.051042724196
PACE,biosnap,seed_4,drug,0.1,native_max_shift,-0.394324370455,-0.416220095694,-0.23431372549,-0.045984006124
PACE,biosnap,seed_4,drug,0.1,raw_uncertainty,-0.285457083453,-0.309401913876,-0.171568627451,-0.034102308436
PACE,biosnap,seed_4,drug,0.2,fixed_hgb_upe,0.033886923786,0.005,0.005555555555,0.00125
PACE,biosnap,seed_4,drug,0.2,native_density,-0.393918709792,-0.313193473193,-0.354248366013,-0.078291953606
PACE,biosnap,seed_4,drug,0.2,native_max_shift,-0.394324370455,-0.358741258741,-0.405882352941,-0.089683891679
PACE,biosnap,seed_4,drug,0.2,raw_uncertainty,-0.285457083453,-0.236328671328,-0.267483660131,-0.059096787138
PACE,biosnap,seed_4,drug,0.3,fixed_hgb_upe,0.033886923786,-0.003731343283,-0.005555555555,-0.001612903226
PACE,biosnap,seed_4,drug,0.3,native_density,-0.393918709792,-0.226744334753,-0.385620915032,-0.097475452546
PACE,biosnap,seed_4,drug,0.3,native_max_shift,-0.394324370455,-0.229388012913,-0.390196078431,-0.098599402126
PACE,biosnap,seed_4,drug,0.3,raw_uncertainty,-0.285457083453,-0.149095977792,-0.252777777778,-0.064092308967
PACE,biosnap,seed_4,target,0.05,fixed_hgb_upe,0.24507337253,0.323863636364,0.092156862745,0.017105010365
PACE,biosnap,seed_4,target,0.05,native_density,-0.189719637408,-0.292424242424,-0.083006535948,-0.015281266654
PACE,biosnap,seed_4,target,0.05,native_max_shift,-0.19012529807,-0.292424242424,-0.083006535948,-0.015281266654
PACE,biosnap,seed_4,target,0.05,raw_uncertainty,-0.081258011068,-0.155303030303,-0.044281045752,-0.008076277813
PACE,biosnap,seed_4,target,0.1,fixed_hgb_upe,0.24507337253,0.21490430622,0.121732026144,0.023726130046
PACE,biosnap,seed_4,target,0.1,native_density,-0.189719637408,-0.246267942584,-0.13839869281,-0.027198352268
PACE,biosnap,seed_4,target,0.1,native_max_shift,-0.19012529807,-0.200382775119,-0.112581699346,-0.022139634196
PACE,biosnap,seed_4,target,0.1,raw_uncertainty,-0.081258011068,-0.093564593302,-0.049836601307,-0.010257936508
PACE,biosnap,seed_4,target,0.2,fixed_hgb_upe,0.24507337253,0.17655011655,0.199346405229,0.044116139388
PACE,biosnap,seed_4,target,0.2,native_density,-0.189719637408,-0.14168997669,-0.16045751634,-0.035455651634
PACE,biosnap,seed_4,target,0.2,native_max_shift,-0.19012529807,-0.187237762238,-0.212091503268,-0.046847589706
PACE,biosnap,seed_4,target,0.2,raw_uncertainty,-0.081258011068,-0.064825174825,-0.073692810457,-0.016260485166
PACE,biosnap,seed_4,target,0.3,fixed_hgb_upe,0.24507337253,0.084258488124,0.142156862745,0.036219202734
PACE,biosnap,seed_4,target,0.3,native_density,-0.189719637408,-0.13065627973,-0.223202614379,-0.056171124364
PACE,biosnap,seed_4,target,0.3,native_max_shift,-0.19012529807,-0.133299957891,-0.227777777778,-0.057295073944
PACE,biosnap,seed_4,target,0.3,raw_uncertainty,-0.081258011068,-0.053007922769,-0.090359477124,-0.022787980784
PACE,biosnap,seed_5,drug,0.05,fixed_hgb_upe,0.163088587302,0.258928571429,0.120813397129,0.013761105188
PACE,biosnap,seed_5,drug,0.05,native_density,-0.369007915276,-0.422619047619,-0.205741626794,-0.022727967306
PACE,biosnap,seed_5,drug,0.05,native_max_shift,-0.367614735349,-0.391369047619,-0.192583732057,-0.02106130064
PACE,biosnap,seed_5,drug,0.05,raw_uncertainty,-0.279214158818,-0.25744047619,-0.130382775119,-0.013862295664
PACE,biosnap,seed_5,drug,0.1,fixed_hgb_upe,0.163088587302,0.070570054945,0.062200956938,0.00779841159
PACE,biosnap,seed_5,drug,0.1,native_density,-0.369007915276,-0.40418956044,-0.394736842106,-0.045061045044
PACE,biosnap,seed_5,drug,0.1,native_max_shift,-0.367614735349,-0.40418956044,-0.394736842106,-0.045061045044
PACE,biosnap,seed_5,drug,0.1,raw_uncertainty,-0.279214158818,-0.302369505495,-0.306220095694,-0.033741506693
PACE,biosnap,seed_5,drug,0.2,fixed_hgb_upe,0.163088587302,-0.007011217949,-0.013157894737,-0.001683043082
PACE,biosnap,seed_5,drug,0.2,native_density,-0.369007915276,-0.281164148352,-0.541866028708,-0.070381629238
PACE,biosnap,seed_5,drug,0.2,native_max_shift,-0.367614735349,-0.281164148352,-0.541866028708,-0.070381629238
PACE,biosnap,seed_5,drug,0.2,raw_uncertainty,-0.279214158818,-0.193795787546,-0.381578947369,-0.048358576054
PACE,biosnap,seed_5,drug,0.3,fixed_hgb_upe,0.163088587302,-0.036866767984,-0.107655502392,-0.015749588104
PACE,biosnap,seed_5,drug,0.3,native_density,-0.369007915276,-0.201443768997,-0.577751196172,-0.085821010782
PACE,biosnap,seed_5,drug,0.3,native_max_shift,-0.367614735349,-0.201443768997,-0.577751196172,-0.085821010782
PACE,biosnap,seed_5,drug,0.3,raw_uncertainty,-0.279214158818,-0.139652988855,-0.398325358852,-0.059542821788
PACE,biosnap,seed_5,target,0.05,fixed_hgb_upe,0.312098896561,0.345238095238,0.16985645933,0.018630152807
PACE,biosnap,seed_5,target,0.05,native_density,-0.27396685731,-0.433035714286,-0.215311004785,-0.023293443497
PACE,biosnap,seed_5,target,0.05,native_max_shift,-0.272573677383,-0.401785714286,-0.202153110048,-0.02162677683
PACE,biosnap,seed_5,target,0.05,raw_uncertainty,-0.184173100852,-0.267857142857,-0.13995215311,-0.014427771855
PACE,biosnap,seed_5,target,0.1,fixed_hgb_upe,0.312098896561,0.144860347985,0.143540669856,0.016168855882
PACE,biosnap,seed_5,target,0.1,native_density,-0.27396685731,-0.296417124542,-0.287081339713,-0.032961533434
PACE,biosnap,seed_5,target,0.1,native_max_shift,-0.272573677383,-0.296417124542,-0.287081339713,-0.032961533434
PACE,biosnap,seed_5,target,0.1,raw_uncertainty,-0.184173100852,-0.194597069597,-0.198564593302,-0.021641995084
PACE,biosnap,seed_5,target,0.2,fixed_hgb_upe,0.312098896561,0.034540979854,0.071770334928,0.008758056606
PACE,biosnap,seed_5,target,0.2,native_density,-0.27396685731,-0.211338141026,-0.407894736842,-0.052856176321
PACE,biosnap,seed_5,target,0.2,native_max_shift,-0.272573677383,-0.211338141026,-0.407894736842,-0.052856176321
PACE,biosnap,seed_5,target,0.2,raw_uncertainty,-0.184173100852,-0.12396978022,-0.247607655503,-0.030833123137
PACE,biosnap,seed_5,target,0.3,fixed_hgb_upe,0.312098896561,0.035302684904,0.098086124402,0.015011448779
PACE,biosnap,seed_5,target,0.3,native_density,-0.27396685731,-0.111493161094,-0.322966507177,-0.047543421201
PACE,biosnap,seed_5,target,0.3,native_max_shift,-0.272573677383,-0.111493161094,-0.322966507177,-0.047543421201
PACE,biosnap,seed_5,target,0.3,raw_uncertainty,-0.184173100852,-0.049702380952,-0.143540669857,-0.021265232207
PACE,biosnap,seed_6,drug,0.05,fixed_hgb_upe,0.071205261036,-0.035714285714,-0.010869565217,-0.00178412538
PACE,biosnap,seed_6,drug,0.05,native_density,-0.304845416447,-0.468253968254,-0.204968944099,-0.024202024725
PACE,biosnap,seed_6,drug,0.05,native_max_shift,-0.30404861079,-0.468253968254,-0.204968944099,-0.024202024725
PACE,biosnap,seed_6,drug,0.05,raw_uncertainty,-0.167132073759,-0.21626984127,-0.090062111801,-0.011113375804
PACE,biosnap,seed_6,drug,0.1,fixed_hgb_upe,0.071205261036,0.050655130473,0.053571428572,0.005719983386
PACE,biosnap,seed_6,drug,0.1,native_density,-0.304845416447,-0.327427023441,-0.2950310559,-0.037000582517
PACE,biosnap,seed_6,drug,0.1,native_max_shift,-0.30404861079,-0.327427023441,-0.2950310559,-0.037000582517
PACE,biosnap,seed_6,drug,0.1,raw_uncertainty,-0.167132073759,-0.100135448916,-0.090062111801,-0.011366089703
PACE,biosnap,seed_6,drug,0.2,fixed_hgb_upe,0.071205261036,0.049379003008,0.083074534161,0.012162176274
PACE,biosnap,seed_6,drug,0.2,native_density,-0.304845416447,-0.247944241896,-0.445652173913,-0.061431182122
PACE,biosnap,seed_6,drug,0.2,native_max_shift,-0.30404861079,-0.247944241896,-0.445652173913,-0.061431182122
PACE,biosnap,seed_6,drug,0.2,raw_uncertainty,-0.167132073759,-0.048648931713,-0.086180124224,-0.012087510443
PACE,biosnap,seed_6,drug,0.3,fixed_hgb_upe,0.071205261036,0.008831053698,0.021739130435,0.003785276225
PACE,biosnap,seed_6,drug,0.3,native_density,-0.304845416447,-0.183327001013,-0.496118012422,-0.07858305159
PACE,biosnap,seed_6,drug,0.3,native_max_shift,-0.30404861079,-0.190134245188,-0.520962732919,-0.081498402324
PACE,biosnap,seed_6,drug,0.3,raw_uncertainty,-0.167132073759,-0.042007345491,-0.114906832298,-0.01802140955
PACE,biosnap,seed_6,target,0.05,fixed_hgb_upe,0.240603879418,0.18501984127,0.079192546584,0.009531097324
